OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Pct_GreenSpace,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y
56444,87.28,84.35,37.04,100.00,175.35,18.00,350298.52,256250.85
48002,86.00,85.06,53.20,100.00,0.00,9.76,350298.52,254971.32
6270,88.00,0.00,61.38,100.00,272.96,10.38,346558.36,273376.83
47381,87.00,19.34,0.00,100.00,149.35,13.00,346558.36,281447.70
42013,86.00,7.85,0.19,100.00,288.52,26.80,346558.36,282727.23
14126,88.00,0.00,0.00,100.00,68.77,14.00,345278.83,258809.90
25128,88.00,0.00,0.00,100.00,688.01,44.19,341538.68,272687.86
15286,85.00,6.15,0.00,100.00,53.95,39.09,340259.15,275935.89
33621,84.50,18.85,8.92,100.00,34.59,38.04,340259.15,275148.49
40922,84.34,51.66,22.81,100.00,123.69,35.65,340259.15,274656.36
18660,85.00,12.58,0.00,100.00,171.94,53.17,338979.62,275935.89
43822,85.00,0.00,0.00,100.00,46.69,52.75,338979.62,275148.49
4320,84.00,8.98,0.00,100.00,354.46,51.88,338979.62,273868.96
46256,84.00,15.29,0.00,100.00,125.10,52.36,338979.62,274656.36
25924,87.00,57.67,50.06,100.00,417.32,41.39,337700.09,266290.22
12776,86.14,100.00,0.00,100.00,273.19,54.10,337700.09,265798.09
23964,86.00,100.00,0.00,100.00,236.76,36.23,337700.09,263829.59
27878,85.82,100.00,0.00,100.00,102.48,54.16,337700.09,265109.12
3279,84.62,100.00,0.00,100.00,65.15,13.47,361125.29,273376.83
38752,85.00,100.00,0.00,100.00,11.80,5.94,360928.44,273868.96
39208,85.00,99.79,13.39,100.00,38.52,7.27,360928.44,272687.86
10455,84.55,100.00,0.00,100.00,122.61,20.05,360928.44,273376.83
38035,85.00,100.00,0.00,100.00,25.06,14.31,360633.17,272097.30
38405,85.00,100.00,0.00,100.00,24.68,2.69,360633.17,273868.96
35733,85.00,100.00,0.00,100.00,127.54,5.91,360141.04,271408.33
16054,87.43,0.00,0.00,100.00,89.68,5.47,358369.39,270128.80
6388,87.00,0.00,0.00,100.00,33.68,5.00,358369.39,269636.67
4960,87.92,73.38,12.39,100.00,79.71,2.56,358172.54,267569.75
41387,86.00,1.88,0.00,100.00,582.15,31.00,357680.41,276428.01
49627,86.00,53.17,27.51,100.00,973.52,29.00,357680.41,280955.57
17135,88.00,19.50,25.92,100.00,201.23,12.98,357385.13,268357.15
49573,87.00,0.00,0.00,100.00,659.75,4.00,357385.13,258022.50
8862,88.00,0.00,0.00,100.00,776.93,31.35,357188.28,272097.30
9594,87.00,0.00,100.00,100.00,1125.50,40.89,356105.61,272687.86
7103,87.00,0.00,97.89,100.00,1070.17,45.38,355908.76,272687.86
36904,87.00,14.38,69.58,100.00,978.57,40.99,355908.76,272097.30
2620,89.00,0.00,100.00,100.00,64.53,6.12,354826.08,263829.59
20973,89.00,0.00,100.00,100.00,119.53,3.39,354629.23,263829.59
27790,86.00,2.25,55.27,100.00,508.22,47.67,354333.95,276428.01
3838,88.00,0.00,20.02,100.00,120.80,10.00,353841.83,279676.05
32614,88.00,17.46,36.78,100.00,120.88,22.15,353841.83,278987.07
51785,88.00,13.12,19.18,100.00,244.31,23.39,353841.83,278396.52
54892,88.00,20.42,26.19,100.00,99.41,9.61,353841.83,280168.17
57905,86.00,41.43,0.00,100.00,0.00,8.17,353841.83,255463.45
25035,85.00,5.20,0.00,100.00,0.00,8.00,353841.83,254282.34
44906,88.00,0.00,21.43,100.00,96.91,10.00,353644.98,280168.17
38437,87.89,19.06,18.11,100.00,66.61,9.18,353644.98,279676.05
52195,87.11,3.22,11.34,100.00,221.29,23.02,353644.98,278396.52
14554,87.00,84.20,26.83,100.00,67.94,17.23,353644.98,278987.07
59534,85.00,4.93,0.00,100.00,9.86,9.20,353644.98,255463.45
31576,88.00,0.00,12.91,100.00,62.35,9.68,353349.70,280168.17
48493,87.37,80.16,19.18,100.00,11.47,9.60,353349.70,279676.05
42179,87.00,0.50,31.92,100.00,31.74,12.71,353349.70,278987.07
42744,87.00,23.80,13.66,100.00,227.00,23.33,353349.70,277707.54
49873,87.00,8.06,45.84,100.00,222.80,18.46,353349.70,277215.42
52444,87.00,2.82,13.63,100.00,211.74,23.31,353349.70,278396.52
58634,86.50,42.58,9.13,100.00,19.23,10.19,353349.70,256250.85
10888,84.00,60.98,33.09,100.00,74.49,16.83,353349.70,254971.32
41462,84.00,100.00,0.00,100.00,0.00,9.14,353349.70,255463.45
49958,84.00,0.00,100.00,100.00,32.67,10.25,353349.70,254282.34
59047,84.00,76.31,0.00,100.00,0.00,8.94,353349.70,253691.79
49757,88.00,35.21,0.00,100.00,26.23,9.39,353152.85,280168.17
33988,87.02,82.48,17.92,100.00,162.85,16.61,353152.85,277215.42
7335,87.00,63.61,21.07,100.00,26.27,9.16,353152.85,279676.05
27534,87.00,3.50,18.14,100.00,47.90,19.11,353152.85,278987.07
42095,87.00,54.02,10.66,100.00,167.32,22.55,353152.85,277707.54
50262,87.00,13.15,5.98,100.00,216.46,21.06,353152.85,278396.52
44208,85.95,97.55,3.35,100.00,26.93,11.59,353152.85,256250.85
54402,84.00,85.96,14.22,100.00,2.31,12.91,353152.85,255463.45
57851,84.00,0.00,97.34,100.00,38.12,11.24,353152.85,254282.34
59385,84.00,48.41,61.95,100.00,96.96,17.80,353152.85,254971.32
58670,88.00,60.32,20.77,100.00,491.66,19.23,352562.30,258022.50
32599,87.65,0.02,26.68,100.00,192.65,9.58,352562.30,278396.52
44890,87.00,0.00,17.54,100.00,194.04,9.16,352562.30,278987.07
57127,85.00,60.27,0.00,100.00,0.00,8.25,352562.30,256250.85
41101,84.00,98.41,0.00,100.00,0.00,8.00,352562.30,254282.34
30079,84.00,100.00,0.00,100.00,0.00,12.52,352562.30,254971.32
39696,84.00,72.67,34.59,100.00,37.23,17.64,352562.30,252510.69
54846,84.00,73.10,49.36,100.00,20.39,18.37,352562.30,253002.82
56614,84.00,94.42,0.00,100.00,7.47,12.99,352562.30,255463.45
57878,84.00,91.24,0.00,100.00,0.00,10.89,352562.30,253691.79
33202,87.94,92.39,0.00,100.00,442.41,20.10,352365.45,258022.50
47305,85.00,79.13,46.12,100.00,0.00,12.92,352365.45,251723.29
58409,84.63,100.00,0.00,100.00,5.39,12.85,352365.45,256250.85
31851,84.00,74.92,14.99,100.00,0.00,9.87,352365.45,255463.45
40298,84.00,42.49,0.00,100.00,0.00,8.30,352365.45,253002.82
51780,84.00,69.52,0.00,100.00,0.00,8.61,352365.45,252510.69
44995,89.00,1.26,0.00,100.00,913.16,20.00,352070.17,262057.93
56583,87.69,94.35,0.00,100.00,374.47,19.83,352070.17,258022.50
49922,87.00,43.86,50.58,100.00,286.92,20.42,352070.17,257530.38
54702,84.32,67.99,33.23,100.00,55.34,15.97,352070.17,256250.85
13911,84.00,75.03,48.92,100.00,52.94,19.81,352070.17,254971.32
43797,84.00,34.84,0.00,100.00,0.00,8.08,352070.17,253002.82
56059,84.00,74.19,50.98,100.00,0.00,9.10,352070.17,255463.45
58689,84.00,98.64,0.00,100.00,0.00,9.27,352070.17,252510.69
52071,87.80,98.38,6.78,100.00,334.00,15.42,351873.32,258022.50
50228,87.00,26.23,81.91,100.00,233.98,20.09,351873.32,257530.38
54713,84.39,100.00,12.18,100.00,106.67,17.00,351873.32,256250.85
40309,84.00,6.93,0.00,100.00,17.10,11.51,351873.32,252510.69
42182,84.00,75.61,0.00,100.00,0.00,8.93,351873.32,254282.34
50370,84.00,43.61,42.41,100.00,96.96,18.12,351873.32,254971.32
54923,84.00,3.37,35.47,100.00,0.00,8.06,351873.32,255463.45
55914,84.00,83.34,0.00,100.00,0.00,8.56,351873.32,253002.82
21730,88.00,7.25,91.78,100.00,123.50,12.32,351381.20,257530.38
58724,86.00,53.27,52.70,100.00,13.36,9.36,351381.20,256742.97
53469,85.67,35.82,56.80,100.00,10.94,9.91,351381.20,256250.85
39020,85.00,39.40,0.17,100.00,62.56,9.31,351381.20,251723.29
48662,84.73,29.88,100.00,100.00,32.97,10.01,351381.20,254971.32
26201,84.00,88.55,0.00,100.00,108.01,12.27,351381.20,254282.34
41929,84.00,61.62,42.75,100.00,0.00,8.78,351381.20,253002.82
54624,84.00,0.00,0.00,100.00,0.00,8.00,351381.20,255463.45
55179,84.00,23.03,0.00,100.00,3.45,8.49,351381.20,252510.69
32715,83.98,0.00,0.00,100.00,63.04,14.50,351381.20,253691.79
58627,88.00,83.41,0.00,100.00,88.60,10.17,351085.92,257530.38
34404,86.31,77.07,18.93,100.00,0.62,8.00,351085.92,256742.97
40358,86.00,0.00,0.00,100.00,0.00,8.00,351085.92,256250.85
37535,85.00,42.36,11.95,100.00,0.00,9.33,351085.92,255463.45
12189,84.26,0.00,0.00,100.00,0.00,8.00,351085.92,252510.69
20824,84.00,19.59,0.00,100.00,113.17,12.04,351085.92,253691.79
43357,84.00,71.07,11.19,100.00,19.94,10.74,351085.92,254971.32
59469,84.00,91.27,0.00,100.00,147.13,12.68,351085.92,254282.34
40167,87.16,70.03,0.00,100.00,0.00,9.09,350790.65,256742.97
26546,86.00,89.39,20.26,100.00,25.36,10.74,350790.65,256250.85
12132,85.00,0.00,12.72,100.00,0.00,8.07,350790.65,254971.32
42129,85.00,87.35,0.00,100.00,22.07,14.58,350790.65,255463.45
47532,84.00,87.84,21.90,100.00,128.66,14.64,350790.65,254282.34
55958,87.04,77.34,29.47,100.00,34.24,9.89,350593.80,256742.97
53945,86.00,66.98,35.30,100.00,81.80,16.00,350593.80,255463.45
56175,86.00,74.61,70.63,100.00,85.35,17.43,350593.80,256250.85
59141,85.83,43.41,17.43,100.00,0.00,8.43,350593.80,254971.32
52060,88.00,50.74,35.73,100.00,225.86,18.11,350101.67,256250.85
17773,87.00,0.00,0.00,100.00,151.45,15.24,350101.67,255463.45
5865,88.00,0.00,0.00,100.00,140.87,13.00,349609.54,278987.07
59539,89.00,2.73,18.06,100.00,361.99,21.11,348526.87,261270.53
47870,88.93,1.95,0.67,100.00,305.77,21.08,348330.02,261270.53
43956,88.00,0.00,0.00,100.00,0.00,16.00,348034.74,281447.70
33412,89.00,56.88,0.00,100.00,9.63,17.78,347345.76,259991.01
33658,89.00,56.11,0.00,100.00,296.23,17.14,347345.76,272687.86
43553,88.04,16.50,16.47,100.00,392.43,8.56,347050.49,273376.83
15863,86.00,100.00,0.00,100.00,138.52,26.31,347050.49,282727.23
27817,88.07,63.73,0.00,100.00,905.43,24.92,346755.21,266290.22
36518,88.00,33.69,42.64,100.00,317.93,9.42,346755.21,273376.83
56442,87.00,0.00,0.00,100.00,93.12,13.00,346755.21,281447.70
56211,86.00,4.08,0.00,100.00,228.52,26.07,346755.21,282727.23
53616,88.00,0.00,55.79,100.00,310.30,26.00,346263.09,280168.17
58863,88.00,97.86,11.96,100.00,0.00,12.36,346263.09,257530.38
45193,87.00,8.49,0.00,100.00,59.35,14.00,346263.09,281447.70
6531,89.38,11.44,100.00,100.00,31.58,15.15,345574.11,259302.03
18533,90.00,5.35,53.84,100.00,746.57,22.22,344786.71,265109.12
9985,90.00,40.18,0.00,100.00,43.30,5.00,344294.58,269636.67
4025,88.00,0.00,4.14,100.00,477.90,30.00,343802.46,276428.01
35576,88.00,79.84,31.62,100.00,4.17,20.46,343802.46,273868.96
33420,89.27,0.00,0.00,100.00,219.24,24.06,342522.93,268849.27
323,89.00,7.47,100.00,100.00,24.24,10.41,342030.80,268357.15
24374,87.13,99.82,0.00,100.00,99.52,11.88,341046.55,268357.15
29361,86.00,0.00,0.00,100.00,171.52,35.97,341046.55,275148.49
43172,86.87,0.00,42.02,100.00,103.50,36.00,340751.28,275935.89
43417,85.07,7.30,0.00,100.00,89.49,35.47,340751.28,275148.49
23727,86.00,100.00,0.00,100.00,54.52,37.97,340456.00,275935.89
23817,85.00,43.53,13.33,100.00,30.43,35.02,340456.00,275148.49
41070,85.00,0.00,22.22,100.00,156.50,35.00,340456.00,274656.36
33769,87.00,100.00,0.00,100.00,70.85,20.38,339963.87,268357.15
8699,86.00,100.00,0.00,100.00,500.64,33.00,339963.87,273376.83
37555,85.00,10.02,0.00,100.00,86.59,42.04,339963.87,275935.89
37683,84.88,100.00,0.00,100.00,350.64,34.47,339963.87,273868.96
20896,84.00,72.90,0.00,100.00,110.65,35.81,339963.87,274656.36
28567,85.92,14.45,0.00,100.00,504.30,36.83,339767.02,273376.83
44694,85.00,73.37,0.00,100.00,32.76,41.37,339767.02,275935.89
26600,84.00,1.05,0.00,100.00,124.83,40.45,339767.02,274656.36
43371,84.00,47.41,0.00,100.00,355.75,39.42,339767.02,273868.96
46997,84.00,70.63,0.00,100.00,4.79,38.66,339767.02,275148.49
27771,87.00,0.00,0.00,100.00,8.22,15.67,339471.75,268849.27
47605,85.00,66.95,0.00,100.00,35.66,44.36,339471.75,275935.89
25428,84.00,53.27,0.00,100.00,354.08,44.15,339471.75,273868.96
41242,84.00,4.91,0.00,100.00,123.70,42.01,339471.75,274656.36
41513,84.00,32.45,0.00,100.00,49.96,44.89,339471.75,275148.49
21856,87.00,73.13,0.00,100.00,47.42,22.02,339274.90,268849.27
44000,85.00,4.93,0.00,100.00,85.75,49.52,339274.90,275935.89
7742,84.00,6.41,0.00,100.00,109.15,48.34,339274.90,274656.36
43243,84.00,33.11,0.00,100.00,349.15,48.69,339274.90,273868.96
3204,87.82,99.99,1.26,100.00,19.39,15.89,338782.77,269636.67
4756,85.54,38.52,0.00,100.00,225.81,55.52,338782.77,275935.89
13237,85.00,17.93,0.00,100.00,106.69,54.02,338782.77,275148.49
38962,84.06,50.16,0.00,100.00,369.56,52.00,338782.77,273868.96
46187,84.00,63.46,0.00,100.00,162.83,54.94,338782.77,274656.36
6366,87.00,96.74,0.00,100.00,155.34,13.97,338487.50,270128.80
49260,86.00,0.00,0.00,100.00,279.69,58.00,338487.50,275935.89
33429,85.00,0.00,0.00,100.00,196.62,56.00,338487.50,275148.49
26286,84.00,0.00,0.00,100.00,236.16,55.66,338487.50,274656.36
18628,86.23,7.77,0.00,100.00,149.64,17.39,338192.93,270103.80
5122,87.10,0.00,0.00,100.00,256.07,27.85,338192.22,265798.09
33909,86.00,0.00,0.00,100.00,348.81,57.77,338192.22,275935.89
35680,84.00,0.00,21.75,100.00,315.83,54.00,338192.22,274656.36
31058,86.00,0.00,0.00,100.00,166.90,16.00,337997.94,270108.02
20222,87.09,0.01,0.00,100.00,405.42,27.01,337995.37,266290.22
16949,87.00,100.00,0.00,100.00,255.49,38.24,337995.37,265798.09
14981,86.02,100.00,0.00,100.00,46.41,39.40,337995.37,265109.12
48990,86.00,4.93,10.47,100.00,399.53,58.22,337995.37,275935.89
34554,85.00,0.00,0.00,100.00,346.49,56.00,337995.37,275148.49
3959,86.00,92.50,0.00,100.00,113.56,32.42,337503.24,263337.46
13524,86.00,100.00,17.54,100.00,299.06,59.05,337503.24,265798.09
12538,85.90,100.00,0.00,100.00,249.07,51.18,337503.24,263829.59
19969,85.00,100.00,0.00,100.00,150.52,66.16,337503.24,265109.12
25327,85.00,100.00,0.00,100.00,123.67,58.39,337503.24,264616.99
30037,86.00,100.00,0.00,100.00,353.75,70.36,337207.97,265798.09
16122,85.15,100.00,0.00,100.00,168.13,49.93,337207.97,263337.46
26067,85.00,100.00,0.00,100.00,287.91,62.44,337207.97,263829.59
7049,84.00,100.00,0.00,100.00,212.91,65.24,337207.97,264616.99
18671,85.00,100.00,0.00,100.00,208.37,60.85,337011.12,263337.46
24689,84.00,95.62,0.00,100.00,272.68,64.19,337011.12,264616.99
18975,85.00,100.00,0.00,100.00,279.15,68.81,336716.33,263320.41
19727,87.00,90.11,1.34,100.00,115.69,13.90,338585.92,270030.38
3146,88.00,0.00,55.71,100.00,0.00,1.10,356007.18,267176.04
25660,88.19,24.43,0.00,100.00,948.95,24.00,346952.06,266388.64
30047,85.00,57.88,0.00,100.00,35.22,2.93,361223.72,273179.98
23435,85.00,100.00,0.00,100.00,45.09,12.50,361026.87,272884.71
25467,85.00,100.00,0.00,100.00,53.51,18.37,361026.87,273672.11
43874,85.00,100.00,0.00,100.00,90.29,13.13,361026.87,273179.98
12172,85.00,100.00,0.00,100.00,143.84,19.58,360830.02,273179.98
12768,85.00,100.00,0.00,100.00,96.21,15.05,360830.02,272884.71
18786,85.00,35.20,0.00,100.00,0.00,1.07,360830.02,272392.58
32591,85.00,100.00,0.00,100.00,71.30,17.08,360830.02,273672.11
40565,85.00,56.66,0.00,100.00,0.00,1.19,360830.02,274164.23
41976,85.00,99.98,0.23,100.00,17.04,6.68,360830.02,274361.08
14203,85.00,100.00,0.00,100.00,28.42,17.41,360731.59,274951.64
22373,85.00,100.00,0.00,100.00,73.26,16.52,360731.59,273672.11
26308,85.00,91.16,0.00,100.00,0.00,2.02,360731.59,272392.58
29888,85.00,100.00,0.00,100.00,43.13,12.17,360731.59,274361.08
41275,85.00,99.85,5.70,100.00,3.95,5.22,360731.59,274164.23
31527,85.00,100.00,0.00,100.00,90.78,11.22,360534.74,273672.11
39251,84.08,100.00,0.00,100.00,26.74,6.89,360534.74,272392.58
24518,85.00,100.00,0.00,100.00,77.59,15.16,360436.32,273967.38
44647,85.00,100.00,0.00,100.00,90.88,3.77,360436.32,273770.53
34653,85.00,100.00,0.00,100.00,132.42,15.62,360436.32,273573.68
21520,84.54,100.00,0.00,100.00,80.26,17.59,360436.32,271998.88
16684,84.00,100.00,0.00,100.00,50.45,14.97,360436.32,272195.73
41408,85.00,100.00,0.00,100.00,132.48,3.39,360337.89,273672.11
34691,84.00,55.97,0.00,100.00,82.52,18.98,360337.89,272392.58
33781,85.00,99.23,0.00,100.00,157.82,3.78,360239.47,273672.11
38626,85.00,100.00,0.00,100.00,114.20,10.19,360239.47,271605.18
1272,84.00,100.00,0.00,100.00,143.21,16.28,360239.47,271900.45
19246,83.00,100.00,0.00,100.00,236.36,22.97,360239.47,278691.79
14102,85.66,77.91,0.00,100.00,124.73,4.35,359747.34,271113.05
17213,87.00,14.70,47.97,100.00,1.96,5.37,358566.24,269833.53
34530,87.00,0.30,47.58,100.00,27.90,5.10,358467.81,269833.53
13241,88.00,0.00,1.33,100.00,27.80,1.31,358270.96,267372.90
11494,87.00,28.55,56.02,100.00,86.70,5.84,358270.96,269833.53
32602,87.41,40.35,0.00,100.00,20.98,1.98,358074.11,267372.90
18648,86.00,0.00,0.00,100.00,590.81,30.01,357581.98,276920.14
50470,85.99,0.00,0.00,100.00,620.80,30.00,357483.56,276920.14
38832,88.00,19.33,0.00,100.00,710.60,30.21,357286.71,271900.45
57731,89.00,0.05,37.56,100.00,640.97,5.00,357089.86,257235.10
3830,88.00,0.00,0.00,100.00,868.33,32.00,357089.86,272392.58
5975,88.00,0.00,0.00,100.00,747.00,32.25,357089.86,271900.45
41351,86.00,0.00,0.00,100.00,740.80,31.88,357089.86,276920.14
58944,89.00,31.49,16.19,100.00,652.94,5.08,356991.43,257235.10
38716,88.00,0.00,0.00,100.00,885.08,32.00,356991.43,272392.58
45645,86.37,10.96,0.00,100.00,770.80,32.00,356991.43,276920.14
39982,87.77,0.00,0.00,100.00,1119.91,34.00,356794.58,273179.98
38391,87.77,0.00,100.00,100.00,1059.69,35.00,356696.16,272884.71
3133,87.34,6.87,22.41,100.00,1135.32,34.85,356696.16,273179.98
19190,87.00,0.00,100.00,100.00,1126.22,36.63,356597.73,273081.56
3539,87.98,0.00,100.00,100.00,1040.19,40.68,356204.03,272392.58
18413,87.00,4.27,85.05,100.00,1147.70,41.27,356204.03,272884.71
40739,87.00,20.47,100.00,100.00,1050.99,43.66,356007.18,272392.58
31952,87.00,0.00,100.00,100.00,1001.07,44.10,355810.33,272392.58
24334,89.00,0.00,100.00,100.00,14.01,1.20,354924.50,264026.44
2851,89.00,0.00,100.00,100.00,68.72,2.27,354727.65,264026.44
10328,89.00,0.00,100.00,100.00,99.27,6.30,354530.80,264026.44
36214,86.00,49.91,9.58,100.00,29.47,13.05,354235.53,254774.47
30540,88.00,1.18,31.91,100.00,197.73,16.88,354137.10,279085.49
47244,88.00,28.03,0.01,100.00,194.51,14.00,354137.10,279282.34
52377,88.00,79.75,8.07,100.00,194.25,13.19,354137.10,279380.77
5986,86.00,49.14,0.00,100.00,0.00,8.20,354137.10,255168.17
15891,86.00,89.32,0.00,100.00,3.52,12.55,354137.10,254676.04
22087,86.00,80.27,1.39,100.00,444.32,41.38,354137.10,276329.59
44481,86.00,83.21,7.29,100.00,18.75,10.75,354137.10,255365.02
47612,86.00,83.13,0.00,100.00,0.00,10.08,354137.10,254872.90
47678,86.00,82.25,0.00,100.00,0.00,8.71,354137.10,255069.75
49833,86.00,33.59,23.25,100.00,31.90,14.93,354137.10,254380.77
56720,86.00,40.66,0.00,100.00,14.46,13.27,354137.10,254577.62
7535,88.00,8.84,21.78,100.00,168.95,10.08,354038.68,279971.32
13892,88.00,9.21,12.90,100.00,217.55,22.32,354038.68,278691.79
51212,88.00,5.61,7.00,100.00,164.97,12.10,354038.68,279479.19
52901,88.00,18.22,21.53,100.00,164.86,15.89,354038.68,279183.92
47378,86.00,82.26,0.00,100.00,0.00,11.10,354038.68,254479.19
52944,86.00,0.82,0.00,100.00,0.00,8.00,354038.68,254774.47
58909,86.00,40.75,0.00,100.00,0.00,8.15,354038.68,255266.60
11244,88.00,24.38,25.18,100.00,193.57,23.66,353940.25,278691.79
43005,88.00,0.00,0.00,100.00,17.86,9.07,353940.25,280463.45
43926,88.00,0.00,42.69,100.00,134.93,16.84,353940.25,279183.92
51843,88.00,2.91,35.54,100.00,135.13,11.53,353940.25,279479.19
55599,88.00,20.86,26.57,100.00,161.92,10.00,353940.25,279971.32
40908,86.00,84.32,48.09,100.00,31.13,15.23,353940.25,255758.72
59566,86.00,22.04,0.00,100.00,0.00,8.02,353940.25,254479.19
33498,88.00,20.15,40.64,100.00,287.42,23.66,353743.40,278199.67
36634,88.00,4.17,21.92,100.00,146.99,9.01,353743.40,279971.32
37158,87.66,16.89,20.66,100.00,75.73,10.00,353743.40,279479.19
36380,87.49,0.00,39.21,100.00,152.16,22.60,353743.40,278691.79
42689,87.18,12.49,35.59,100.00,75.17,15.99,353743.40,279183.92
59445,86.00,74.44,0.00,100.00,6.46,13.75,353743.40,255758.72
55861,85.00,48.76,0.00,100.00,0.00,8.62,353743.40,255266.60
54,84.67,83.82,0.00,100.00,0.00,10.51,353743.40,253987.07
26760,88.00,0.00,18.18,100.00,7.21,9.35,353546.55,280463.45
31066,88.00,62.65,14.11,100.00,114.06,9.65,353546.55,279971.32
50160,87.00,6.83,13.35,100.00,274.76,23.93,353546.55,278199.67
50251,87.00,44.41,20.78,100.00,126.63,20.74,353546.55,278691.79
50609,87.00,16.33,0.00,100.00,16.43,9.68,353546.55,279479.19
52713,87.00,9.38,26.63,100.00,295.27,23.74,353546.55,277904.39
54218,87.00,0.16,3.76,100.00,15.41,10.45,353546.55,279183.92
4995,86.00,11.76,25.46,100.00,38.06,13.30,353546.55,255955.57
56109,85.81,41.49,40.65,100.00,7.69,11.41,353546.55,255758.72
42038,84.00,0.25,77.30,100.00,28.66,12.06,353546.55,254774.47
16019,88.00,21.22,17.41,100.00,16.54,9.00,353448.13,280463.45
47650,88.00,11.51,27.95,100.00,104.27,9.40,353448.13,279971.32
4928,87.00,4.69,14.22,100.00,272.15,23.05,353448.13,278199.67
12529,87.00,34.58,0.38,100.00,266.08,23.37,353448.13,277904.39
47294,87.00,13.67,32.46,100.00,252.59,20.17,353448.13,277412.27
51416,87.00,9.31,15.11,100.00,0.00,8.81,353448.13,279479.19
52090,87.00,16.29,15.64,100.00,122.61,20.04,353448.13,278691.79
53477,87.00,22.32,19.74,100.00,0.00,9.60,353448.13,279183.92
59707,85.96,64.75,0.00,100.00,8.15,12.79,353448.13,255955.57
53531,85.02,44.05,0.00,100.00,0.00,8.96,353448.13,255758.72
51369,84.00,0.00,20.15,100.00,54.75,14.14,353448.13,254774.47
4230,88.00,60.24,0.00,100.00,0.00,9.02,353251.28,280463.45
19685,88.00,0.00,0.00,100.00,93.17,9.63,353251.28,279971.32
18448,87.00,33.75,0.46,100.00,203.63,15.32,353251.28,276920.14
24082,87.00,71.69,11.75,100.00,0.00,8.61,353251.28,279479.19
30794,87.00,34.29,18.39,100.00,0.00,9.06,353251.28,279183.92
32771,87.00,4.47,20.36,100.00,249.14,22.00,353251.28,278199.67
37584,87.00,20.96,21.52,100.00,192.59,21.44,353251.28,277412.27
45799,87.00,6.57,26.76,100.00,122.66,22.95,353251.28,278691.79
50375,87.00,7.63,3.35,100.00,208.36,23.49,353251.28,277904.39
57865,85.00,85.43,0.00,100.00,0.00,9.72,353251.28,255955.57
50231,84.73,43.77,0.00,100.00,0.00,8.32,353251.28,255758.72
52244,84.00,41.84,68.36,100.00,52.27,15.83,353251.28,255266.60
54085,84.00,2.59,0.00,100.00,0.00,8.00,353251.28,253987.07
57074,84.00,0.00,52.55,100.00,110.91,16.97,353251.28,254774.47
10084,88.00,20.39,19.64,100.00,132.59,17.80,353054.43,277412.27
27367,88.00,52.70,0.00,100.00,622.64,17.00,353054.43,258317.78
29782,88.00,25.08,8.10,100.00,48.92,8.97,353054.43,279971.32
590,87.00,9.50,10.38,100.00,152.09,22.01,353054.43,277904.39
35049,87.00,60.49,32.17,100.00,202.91,19.21,353054.43,278199.67
38577,87.00,35.80,20.88,100.00,32.74,9.07,353054.43,279183.92
41990,87.00,35.93,36.68,100.00,142.54,19.01,353054.43,278691.79
45668,87.00,47.55,13.12,100.00,35.54,9.07,353054.43,279479.19
51877,84.56,100.00,0.00,100.00,0.00,10.68,353054.43,255955.57
11977,84.00,11.10,0.00,100.00,0.00,8.00,353054.43,255758.72
42172,84.00,33.23,36.87,100.00,8.66,9.73,353054.43,253494.94
