Observed_Temperature,Pct_Canopy,Mean_Elevation,Pct_Water,Pct_Green_Space,BEI_PC1,POINT_X,POINT_Y
85,0.573845114,0.614906832,0,0,0.01918932,356991.4335,276231.1633
85,0.381739288,0.639751553,0,0,0.016073328,357089.8588,276231.1633
85,0.126776333,0.645962733,0,0.143171171,0.01776021,357188.2838,276231.1633
85,0.091627413,0.614906832,0,0.440633732,0.020506024,357286.7091,276231.1633
85,0.192797538,0.639751553,0,0,0.079401692,357385.1341,276231.1633
85,0.086491301,0.645962733,0,0,0.059477874,357483.5595,276231.1633
85.00584904,0.450301139,0.645962733,0,0,0.032141591,357581.9848,276231.1633
85.39425366,0.357070575,0.639751553,0,0.174586576,0.026178943,357680.4098,276231.1633
85.98442738,0.148121609,0.627329193,0,0.242967523,0.024142446,357778.8351,276231.1633
86,0.197849101,0.639751553,0,0.074721317,0.046410901,357877.2601,276231.1633
86,0.27351559,0.645962733,0,0,0.051816264,357975.6854,276231.1633
86,0.35064423,0.627329193,0,0,0.050391927,358074.1108,276231.1633
86,0.711211529,0.639751553,0,0,0.058050174,358172.5358,276231.1633
85.27289108,0.481544287,0.645962733,0,0,0.055051843,358270.9611,276231.1633
85.12248487,0.402058629,0.627329193,0,0,0.055649722,358369.3861,276231.1633
85.77652181,0.226647826,0.639751553,0,0,0.051634354,358467.8114,276231.1633
86,0.050618657,0.627329193,0,0,0.050812845,358566.2367,276231.1633
86,0.818763237,0.639751553,0,0,0.050809939,358664.6617,276231.1633
86,0.11030933,0.645962733,0,0,0.064172179,358763.0871,276231.1633
86,0.761706637,0.645962733,0,0,0.064117808,358861.5121,276231.1633
86,0.926971374,0.639751553,0,0,0.038874625,358959.9374,276231.1633
86,0.460966369,0.639751553,0,0.008944763,0.058102143,359058.3627,276231.1633
86,0.72250256,0.627329193,0,0.947102601,0.004836634,359156.7877,276231.1633
86,0.85070908,0.627329193,0,0.04536401,0.047596059,359255.2131,276231.1633
86,0.612656572,0.850931677,0,0,0.036638088,359353.6384,276231.1633
86,0.766304855,0.863354037,0,0,0.034060279,359452.0634,276231.1633
86,0.802040177,0.925465839,0,0,0.051769627,359550.4887,276231.1633
85.9761433,0.721486341,0.937888199,0,0,0.051705509,359648.9137,276231.1633
85.00214375,0.602652626,0.931677019,0,0,0.044340666,359747.339,276231.1633
85,0.728116801,0.950310559,0,0,0.031255197,359845.7644,276231.1633
85,0.982782444,0.944099379,0,0,0.031388033,359944.1894,276231.1633
84.94117557,1,0.925465839,0.908858834,0,0,360042.6147,276231.1633
84.91473192,0.999996667,0.937888199,0.999996667,0,0,360141.0397,276231.1633
84.53744524,0.832129886,0.931677019,0.142098968,0,0.011439974,360239.465,276231.1633
84.13112642,0.733925887,0.919254658,0,0,0.011244795,360337.8904,276231.1633
84.10462969,0.98181598,0.913043478,0,0,0.001242534,360436.3154,276231.1633
84,0.783197168,0.925465839,0,0,0.021631481,360534.7407,276231.1633
84,0.847194395,0.919254658,0,0,0.017714021,360633.1657,276231.1633
84.07176924,0.802645658,0.888198758,0,0,0.016088818,360731.591,276231.1633
84.96907995,0.990427381,0.913043478,0,0,0.003992377,360830.0163,276231.1633
84.65239191,0.999996667,0.900621118,0,0,0,360928.4413,276231.1633
84.13292601,1,0.894409938,0,0,0,361026.8667,276231.1633
84,0.925549915,0.838509317,0.015477111,0,0,361125.2917,276231.1633
84,0.035264816,0.869565217,0.159021556,0,0,361223.717,276231.1633
84,0,0.857142857,0.856929398,0,0,361322.1423,276231.1633
87,0,0.925465839,0,0,0.036674544,337503.2438,276329.5886
87,0,0.906832298,0,0,0.055053696,337601.6691,276329.5886
87,0,0.919254658,0,0,0.074551655,337700.0941,276329.5886
86.61287909,0,0.913043478,0,0,0.06018367,337798.5194,276329.5886
86,0,0.900621118,0,0,0.062628285,337896.9448,276329.5886
86,0.528360016,0.894409938,0,0,0.064847359,337995.3698,276329.5886
86,0.27695061,0.869565217,0,0,0.097505013,338093.7951,276329.5886
86,0.789343234,0.875776398,0,0,0.003718204,338192.2201,276329.5886
86,0.461259232,0.881987578,0,0,0.029729059,338290.6454,276329.5886
86,0.149544926,0.888198758,0,0,0.026860779,338389.0707,276329.5886
86,0.558468398,0.900621118,0,0,0.072516026,338487.4957,276329.5886
86,0.334165684,0.894409938,0,0,0.070993615,338585.9211,276329.5886
86,0.275972413,0.863354037,0,0,0.034148143,338684.3464,276329.5886
86,0.032234981,0.925465839,0,0,0.032974157,338782.7714,276329.5886
86,0.736407256,0.937888199,0,0,0.011583923,338881.1967,276329.5886
86,0.507935566,0.931677019,0,0,0.017259424,338979.6217,276329.5886
86,0.050977352,0.919254658,0,0,0.036735379,339078.047,276329.5886
86,0.302705658,0.944099379,0,0,0.026418546,339176.4724,276329.5886
86,0.062485508,0.913043478,0,0,0.035580844,339274.8974,276329.5886
85.88511853,0.028219427,0.906832298,0,0,0.035485189,339373.3227,276329.5886
85.61570382,0,0.919254658,0,0,0.034413477,339471.7477,276329.5886
85.91422173,0.803125656,0.888198758,0,0.073030662,0.019783186,339570.173,276329.5886
85.99299478,1,0.913043478,0,0,0,339668.5984,276329.5886
86,0.999996667,0.900621118,0,0,0,339767.0234,276329.5886
86,0.380031359,0.894409938,0,0,0.013374541,339865.4487,276329.5886
86,0.905189262,0.869565217,0,0,3.04E-05,339963.8737,276329.5886
86,1,0.875776398,0,0,0.002042243,340062.299,276329.5886
86,0.942916375,0.881987578,0,0,0.005775007,340160.7243,276329.5886
86,0.964654448,0.888198758,0,0,0.009317979,340259.1493,276329.5886
86,0.879425402,0.894409938,0,0.02829541,0.013192197,340357.5747,276329.5886
86,0.801323513,0.863354037,0,0.123169179,0.017384731,340455.9997,276329.5886
86,0.903138182,0.925465839,0,0.21690261,0.019715915,340554.425,276329.5886
86.78628738,0.642876658,0.937888199,0,0.310635631,0.02307205,340652.8503,276329.5886
87,0.486465995,0.931677019,0,0.404367304,0.022733974,340751.2753,276329.5886
87,0.469265254,0.919254658,0,0.49810334,0.022649627,340849.7007,276329.5886
87,0.091705525,0.913043478,0,0.428607236,0.028083981,340948.126,276329.5886
87,0.18457146,0.906832298,0,0,0.056805181,341046.551,276329.5886
87,0.336891344,0.919254658,0,0,0.061114066,341144.9763,276329.5886
87,0.163445639,0.894409938,0,0,0.070470988,341243.4013,276329.5886
87,0.273808776,0.900621118,0,0,0.074438604,341341.8266,276329.5886
87,0.59757245,0.888198758,0.005080585,0,0.052391368,341440.252,276329.5886
87,0.293207321,0.913043478,0.620696815,7.58496E-05,0.069825405,341538.677,276329.5886
87,0.87361601,0.900621118,1,0.417780158,0.042470011,341637.1023,276329.5886
86.99771263,0.40813737,0.894409938,0.94834583,0.196155459,0.058348972,341735.5273,276329.5886
86.99903848,0.111591259,0.869565217,0.285381018,0,0.049884067,341833.9526,276329.5886
87,0.184129652,0.875776398,0,0,0.060022266,341932.378,276329.5886
87,0.581739903,0.881987578,0,0,0,342030.803,276329.5886
87.00049106,0.013148209,0.888198758,0,0,0.00490536,342129.2283,276329.5886
87.77587191,0,0.863354037,0,0,0.00131324,342227.6533,276329.5886
88,0,0.925465839,0,0,0.008350081,342326.0786,276329.5886
88,0,0.906832298,0,0,0.015589548,342424.5039,276329.5886
88,0,0.937888199,0,0,0.024272282,342522.9289,276329.5886
88,0,0.931677019,0,0,0.077292613,342621.3543,276329.5886
88,0.204210604,0.919254658,0,0,0.097772208,342719.7796,276329.5886
88,0.853465449,0.913043478,0,0,0.038309975,342818.2046,276329.5886
88,0.192727641,0.875776398,0,0,0.071053285,342916.6299,276329.5886
88,0.29972266,0.906832298,0,0,0.020249147,343015.0549,276329.5886
88,0.536635581,0.894409938,0,0,0.053214554,343113.4803,276329.5886
88.05229372,0.25086583,0.881987578,0,0,0.054470233,343211.9056,276329.5886
88.21554272,0.307527996,0.900621118,0,0,0.043060821,343310.3306,276329.5886
88,0.755385584,0.888198758,0,0,0.028679583,343408.7559,276329.5886
88,0.184632159,0.913043478,0,0,0.073192185,343507.1809,276329.5886
88,0.154761264,0.869565217,0,0.151724022,0.051775302,343605.6062,276329.5886
88,0.618009486,0.875776398,0,0.606769502,0.013726704,343704.0316,276329.5886
88,0.091632851,0.857142857,0,0.7348959,0.038195103,343802.4566,276329.5886
88,0.14205725,0.881987578,0,0.657260135,0.046169199,343900.8819,276329.5886
88,0.191136471,0.888198758,0,0.397473341,0.031564086,343999.3069,276329.5886
88,0.281519009,0.863354037,0,0,0.049675497,344097.7322,276329.5886
88,0.481215486,0.950310559,0,0,0.04416343,344196.1575,276329.5886
88,0.533298597,0.944099379,0,0,0.047478461,344294.5825,276329.5886
88,0.877953596,0.956521739,0,0,0.024024457,344393.0079,276329.5886
88,0.274633934,0.950310559,0,0,0.064801296,344491.4329,276329.5886
88,0.268148501,0.956521739,0,0,0.073078189,344589.8582,276329.5886
88,0.328740171,0.956521739,0,0,0.061766531,344688.2835,276329.5886
88,0.302372087,0.956521739,0,0,0.057443525,344786.7085,276329.5886
88,0.575644574,0.950310559,0,0,0.047023543,344885.1339,276329.5886
88,0.098936641,0.944099379,0,0,0.063957666,344983.5592,276329.5886
88,0.337869181,0.937888199,0,0,0.059307108,345081.9842,276329.5886
88,0.690135401,0.950310559,0,0,0.053326886,345180.4095,276329.5886
88,0.574113542,0.944099379,0,0,0.05134536,345278.8345,276329.5886
88,0.179495555,0.956521739,0,0,0.059801649,345377.2598,276329.5886
88,0.331453664,0.950310559,0,0,0.069105091,345475.6852,276329.5886
88,0.215612633,0.944099379,0,0,0.059191199,345574.1102,276329.5886
88,0.096982387,0.956521739,0,0,0.062402048,345672.5355,276329.5886
88,0.373851103,0.950310559,0,0,0.055478344,345770.9605,276329.5886
87.98128374,0.463494148,0.956521739,0,0,0.024271583,345869.3858,276329.5886
87.8198306,0.326830308,0.950310559,0,0,0.023047633,345967.8112,276329.5886
87.86451833,0.166202641,0.956521739,0,0,0.01921025,346066.2362,276329.5886
88,0,0.950310559,0,0,0.021838898,346164.6615,276329.5886
88,0,0.944099379,0,0,0.005426792,346263.0865,276329.5886
88,0.183198493,0.937888199,0,0,0.000249454,346361.5118,276329.5886
88,0.288516185,0.944099379,0,0,0,346459.9371,276329.5886
88,0.002151741,0.950310559,0,0,0,346558.3621,276329.5886
88,0.022443317,0.944099379,0,0,0.006501336,346656.7875,276329.5886
88,0.166140662,0.956521739,0,0,0.038141271,346755.2125,276329.5886
87.81313879,0,0.950310559,0,0,0.12077733,346853.6378,276329.5886
87.24240172,0.195893912,0.956521739,0,0,0.105297148,346952.0631,276329.5886
87,0.043585694,0.950310559,0,0,0.036735257,347050.4881,276329.5886
87,0.138804714,0.937888199,0,0,0.034041103,347148.9135,276329.5886
87.16802179,0.859003441,0.950310559,0,0,0.056764268,347247.3388,276329.5886
87.16155994,0.026640948,0.944099379,0,0,0.069794081,347345.7638,276329.5886
87.29157829,0.008707987,0.937888199,0,0,0.066584378,347444.1891,276329.5886
87.28655521,0.006941623,0.931677019,0,0,0.022277266,347542.6141,276329.5886
87.03110577,0.012531668,0.944099379,0,0,0.055146046,347641.0394,276329.5886
87,0.022816411,0.950310559,0,0,0.066980975,347739.4648,276329.5886
87.01105626,0.000275933,0.944099379,0,0,0.067462709,347837.8898,276329.5886
87.00745905,0.106473372,0.950310559,0,0,0.047009993,347936.3151,276329.5886
87,0.170708904,0.944099379,0,0,0.076439749,348034.7401,276329.5886
87,0,0.950310559,0,0,0.078175523,348133.1654,276329.5886
87,0.185487076,0.944099379,0,0,0.073842464,348231.5908,276329.5886
87,0.46808986,0.937888199,0,0,0.055289323,348330.0158,276329.5886
87,0.710102912,0.900621118,0,0,0.045165299,348428.4411,276329.5886
87,0.37020374,0.950310559,0,0,0.058204032,348526.8661,276329.5886
87,0.148234788,0.944099379,0,0,0.045115734,348625.2914,276329.5886
87,0.249903599,0.962732919,0,0,0.003388433,348723.7167,276329.5886
87,0.031407983,0.956521739,0,0,0.01072065,348822.1417,276329.5886
87,0.001039544,0.950310559,0,0,0.057184577,348920.5671,276329.5886
87,0.151059354,0.937888199,0,0,0.060489071,349018.9924,276329.5886
87.24252534,0.131355399,0.956521739,0,0,0.045724346,349117.4174,276329.5886
87.94067314,0,0.950310559,0,0,0.072748996,349215.8427,276329.5886
88,0.027718559,0.944099379,0,0,0.063209557,349314.2677,276329.5886
88,0.065554612,0.956521739,0,0,0.034312433,349412.693,276329.5886
88,0,0.950310559,0,0,0.049683441,349511.1184,276329.5886
88,0.079685248,0.962732919,0,0.004049547,0.035321959,349609.5434,276329.5886
88,0.718082027,0.956521739,0,0.651866764,0.045588784,349707.9687,276329.5886
88.79155329,0.807764837,0.962732919,0,0.999996667,0.02435103,349806.3937,276329.5886
89,0.024496417,0.962732919,0,0.4999153,0,349904.819,276329.5886
89,0,0.956521739,0,1,0,350003.2444,276329.5886
89,0,0.962732919,0,0.931141896,0.00267249,350101.6694,276329.5886
89,0.351914901,0.956521739,0,0.801183193,0.010833769,350200.0947,276329.5886
89,0.04057168,0.950310559,0,0.100967693,0.034271462,350298.5197,276329.5886
89.67392536,0.383439596,0.937888199,0,0,0.001627458,350396.945,276329.5886
90,0.228402843,0.950310559,0,0,0.033954656,350495.3703,276329.5886
90,0,0.944099379,0,0,0.049880111,350593.7953,276329.5886
90,0,0.956521739,0,0,0.081919206,350692.2207,276329.5886
90,0,0.950310559,0,0,0.057129909,350790.6457,276329.5886
90,0,0.944099379,0,0,0.036735379,350889.071,276329.5886
90,0,0.962732919,0,0,0.036735379,350987.4963,276329.5886
90,0.000191819,0.956521739,0,0,0.036549217,351085.9213,276329.5886
90.09663359,0.075866688,0.962732919,0,0,0.030206045,351184.3467,276329.5886
89.98621528,0,0.956521739,0,0,0.03216802,351282.772,276329.5886
89.46569914,0,0.962732919,0,0,0.036735257,351381.197,276329.5886
89.0262161,0,0.956521739,0,0,0.036735379,351479.6223,276329.5886
89,0,0.956521739,0,0,0.031974555,351578.0473,276329.5886
89.07784908,0.291956868,0.950310559,0,0,0.024305041,351676.4726,276329.5886
89,0.180273376,0.937888199,0,0,0.05593467,351774.898,276329.5886
89.00075308,0.167931005,0.931677019,0,0,0.089341189,351873.323,276329.5886
89.704799,0.721853604,0.950310559,0,0,0.047994077,351971.7483,276329.5886
90,0.124431729,0.944099379,0,0,0.065587495,352070.1733,276329.5886
90,0.005398519,0.956521739,0,0,0.04822406,352168.5986,276329.5886
90,0,0.950310559,0,0,0.019226131,352267.024,276329.5886
90,0.135779349,0.944099379,0.652081257,0,0.02778912,352365.449,276329.5886
90,0.800056989,0.962732919,1,0,0.016120472,352463.8743,276329.5886
89.32655333,0.147657564,0.956521739,0.495862955,0,0.036735257,352562.2993,276329.5886
89,0.142501399,0.950310559,0,0,0.079896005,352660.7246,276329.5886
89,0.012301355,0.962732919,0,0,0.092420109,352759.1499,276329.5886
89,0,0.956521739,0,0,0.066555908,352857.5749,276329.5886
88.9953481,0.053293684,0.962732919,0,0,0.07552228,352956.0003,276329.5886
88.20196316,0.013772158,0.956521739,0,0,0.065416937,353054.4256,276329.5886
87.86208638,0.085051084,0.962732919,0,0.133744532,0.030068369,353152.8506,276329.5886
87.18565161,0.455289455,0.956521739,0,0,0.067909503,353251.2759,276329.5886
87,0.606726584,0.950310559,0,0,0.051745591,353349.7009,276329.5886
87,0.585568685,0.937888199,0,0,0.056817403,353448.1262,276329.5886
87,0.577028077,0.931677019,0,0,0.061430227,353546.5516,276329.5886
87,0.22615236,0.950310559,0,0,0.0685323,353644.9766,276329.5886
86.89051428,0.367856208,0.944099379,0,0,0.05209912,353743.4019,276329.5886
86.62196725,0.239779592,0.962732919,0,0,0.068727285,353841.8269,276329.5886
86.51837661,0.055709957,0.956521739,0,0,0.079048177,353940.2522,276329.5886
86.03320721,0.115425354,0.962732919,0,0.466726778,0.034777057,354038.6776,276329.5886
86,0.802726509,0.962732919,0,0.999996667,0.000511263,354137.1026,276329.5886
86,0.496754956,0.962732919,0,0.978291758,0.001769733,354235.5279,276329.5886
86,0.931494442,0.956521739,0,0.876565823,0.025485081,354333.9529,276329.5886
86,0.489273702,0.956521739,0,0.581020866,0.064070754,354432.3782,276329.5886
85.97690784,0.179114292,0.950310559,0,0,0.061236416,354530.8035,276329.5886
85.82791478,0.963018423,0.944099379,0,0,0.027006566,354629.2285,276329.5886
85.5312599,0.460588584,0.962732919,0,0,0.04687934,354727.6539,276329.5886
85.13303447,0.205751464,0.956521739,0,0,0.068916141,354826.0789,276329.5886
85,0.195689194,0.962732919,0,0,0.078448256,354924.5042,276329.5886
85,0.743326902,0.962732919,0,0,0.064536202,355022.9295,276329.5886
85,0.47638224,0.962732919,0,0,0.071994998,355121.3545,276329.5886
85,0.617627071,0.956521739,0,0,0.07042343,355219.7799,276329.5886
85,0.74544213,0.956521739,0,0,0.074836018,355318.2052,276329.5886
85,0.866312489,0.950310559,0,0,0.045079821,355416.6302,276329.5886
85,0.926180154,0.944099379,0,0,0.033842587,355515.0555,276329.5886
85.20377333,0.13591232,0.962732919,0,0,0.070126788,355613.4805,276329.5886
86,0.165474006,0.956521739,0,0,0.066055925,355711.9058,276329.5886
86,0.106884316,0.950310559,0,0,0.07124599,355810.3312,276329.5886
86,0.629281627,0.962732919,0,0,0.066313058,355908.7562,276329.5886
86,0.251054655,0.956521739,0,0,0.071571234,356007.1815,276329.5886
86.521695,0.481801126,0.962732919,0,0,0.078363346,356105.6065,276329.5886
87,0.07986197,0.962732919,0,0,0.139040355,356204.0318,276329.5886
86.96138124,0.066566614,0.962732919,0,0,0.120603634,356302.4572,276329.5886
86.66360959,0.15748978,0.956521739,0,0,0.128335113,356400.8822,276329.5886
86,0.395921089,0.937888199,0,0,0.054569566,356499.3075,276329.5886
86,0.365195866,0.956521739,0,0,0.004908917,356597.7325,276329.5886
86,0.00909531,0.950310559,0,0,0.031099966,356696.1578,276329.5886
86,0,0.944099379,0,0,0.036735379,356794.5831,276329.5886
85.50034167,0,0.962732919,0,0.24957504,0.030384833,356893.0081,276329.5886
85,0,0.956521739,0,0.899053295,0.006770937,356991.4335,276329.5886
85.01625662,0.366713912,0.950310559,0,0.423853065,0.010506183,357089.8588,276329.5886
85,0.187161028,0.962732919,0,0.248122506,2.83E-06,357188.2838,276329.5886
85,0.130336393,0.956521739,0,0.825468915,0.003856698,357286.7091,276329.5886
85,0.094528984,0.962732919,0,0,0.105067698,357385.1341,276329.5886
85.05289392,0.018451681,0.962732919,0,0,0.107447435,357483.5595,276329.5886
85.78568797,0.310024863,0.962732919,0,0.224473124,0.029391215,357581.9848,276329.5886
86,0.77660194,0.633540373,0,0.772019649,0.014520395,357680.4098,276329.5886
86,0.184270788,0.633540373,0,1,0.007513574,357778.8351,276329.5886
86,0.211437857,0.627329193,0,0.309505635,0.043572224,357877.2601,276329.5886
86,0.684575262,0.627329193,0,0,0.070804396,357975.6854,276329.5886
86,0.395376939,0.621118012,0,0,0.053041582,358074.1108,276329.5886
86,0.307003385,0.627329193,0,0,0.058184152,358172.5358,276329.5886
85.30195899,0.773023066,0.621118012,0,0,0.058070975,358270.9611,276329.5886
85,0.636645097,0.627329193,0,0,0.056533477,358369.3861,276329.5886
85.3299029,0.618664369,0.621118012,0,0,0.040300865,358467.8114,276329.5886
85.99209342,0.48416993,0.627329193,0,0,0.058588387,358566.2367,276329.5886
86,0.378387372,0.627329193,0,0,0.038977163,358664.6617,276329.5886
86,9.84817E-05,0.621118012,0,0,0.060276888,358763.0871,276329.5886
86,0.178146951,0.614906832,0,0,0.063445005,358861.5121,276329.5886
86,0.233305724,0.627329193,0,0,0.06429181,358959.9374,276329.5886
86,0.823551695,0.627329193,0,0.091944872,0.048196175,359058.3627,276329.5886
86,0.328329743,0.621118012,0,0.633156059,0.018572462,359156.7877,276329.5886
86,0.480929235,0.627329193,0,0,0.05576466,359255.2131,276329.5886
86,0.86777447,0.621118012,0,0,0.06344458,359353.6384,276329.5886
86,0.688875804,0.621118012,0,0,0.050927194,359452.0634,276329.5886
86,0.886180814,0.614906832,0,0,0.049167326,359550.4887,276329.5886
86,0.256050131,0.614906832,0,0,0.061048378,359648.9137,276329.5886
85.03576525,0.353989501,0.627329193,0,0,0.05457379,359747.339,276329.5886
84.88668406,0.732942014,0.621118012,0,0,0.021602304,359845.7644,276329.5886
84.92858613,0.999996667,0.627329193,0.495693546,0,0,359944.1894,276329.5886
84.98286737,1,0.621118012,0.979786256,0,0,360042.6147,276329.5886
84.62745333,0.999996667,0.614906832,0.999996667,0,0,360141.0397,276329.5886
84.03752846,0.532604891,0.627329193,0.182231644,0,0.025065349,360239.465,276329.5886
84.03569462,0,0.627329193,0,0,0.036735379,360337.8904,276329.5886
84.04685913,0.13192701,0.621118012,0,0,0.035385589,360436.3154,276329.5886
84,0.679089403,0.621118012,0,0,0.034194173,360534.7407,276329.5886
84,0.620938553,0.614906832,0,0,0.026889051,360633.1657,276329.5886
84,0.290212155,0.614906832,0,0,0.02697269,360731.591,276329.5886
84.71704238,0.83713793,0.627329193,0,0,0.013270381,360830.0163,276329.5886
85,0.999996667,0.621118012,0,0,2.25E-05,360928.4413,276329.5886
84.69908689,1,0.621118012,0,0,0,361026.8667,276329.5886
84,0.999996667,0.614906832,0,0,0,361125.2917,276329.5886
84,0.577576644,0.621118012,0,0,0,361223.717,276329.5886
84,0.063533129,0.614906832,0.123251764,0,0,361322.1423,276329.5886
84,0,0.614906832,0.949263408,0,0,361420.5673,276329.5886
87,0,0.633540373,0,0,0.035770679,337601.6691,276428.0136
87,0,0.633540373,0,0,0.068627697,337700.0941,276428.0136
86.65546405,0,0.633540373,0,0,0.046549349,337798.5194,276428.0136
86.33372319,0,0.633540373,0,0,0.069809971,337896.9448,276428.0136
86.40337038,0.061475561,0.633540373,0,0,0.097810991,337995.3698,276428.0136
86,0.246600274,0.614906832,0,0,0.090583267,338093.7951,276428.0136
86,0.694415368,0.614906832,0,0,0.011361721,338192.2201,276428.0136
86,0.406891332,0.633540373,0,0,0.062943028,338290.6454,276428.0136
86,0.013031993,0.614906832,0,0,0.067555922,338389.0707,276428.0136
86,0.614838024,0.633540373,0,0,0.084393957,338487.4957,276428.0136
86,0.266522565,0.614906832,0,0,0.106613423,338585.9211,276428.0136
86,0,0.639751553,0,0,0.099637824,338684.3464,276428.0136
86.05761528,0.045204544,0.639751553,0,0,0.09757498,338782.7714,276428.0136
86,0.437063492,0.633540373,0,0,0.012718387,338881.1967,276428.0136
86,0.474914146,0.633540373,0,0,0.020436193,338979.6217,276428.0136
86,0.056928655,0.633540373,0,0,0.036735257,339078.047,276428.0136
86,0.601080339,0.614906832,0,0,0.018748653,339176.4724,276428.0136
86,0.32081816,0.614906832,0,0,0.022648618,339274.8974,276428.0136
86,0.598791444,0.627329193,0,0,0.025013036,339373.3227,276428.0136
86,0.582185798,0.627329193,0,0,0.026730475,339471.7477,276428.0136
86,0.964687564,0.627329193,0,0.025206454,0.012145413,339570.173,276428.0136
86,0.999996667,0.627329193,0,0,0,339668.5984,276428.0136
86,0.91391807,0.627329193,0,0,0.000330443,339767.0234,276428.0136
86,0.802864953,0.627329193,0,0,0.011110879,339865.4487,276428.0136
86,0.999993333,0.627329193,0,0,0,339963.8737,276428.0136
86,0.999996667,0.627329193,0,0,0,340062.299,276428.0136
86,0.999996667,0.614906832,0,0,0,340160.7243,276428.0136
86,0.999993333,0.614906832,0,0,0,340259.1493,276428.0136
86,0.999996667,0.621118012,0,0,0,340357.5747,276428.0136
86,0.862095948,0,0,0,0.008746139,340455.9997,276428.0136
86,0.322026767,0.652173913,0,0,0.021547697,340554.425,276428.0136
86.36133121,0.295751726,0.658385093,0,0,0.025187598,340652.8503,276428.0136
86.91363372,0.795975285,0.633540373,0,0,0.000858121,340751.2753,276428.0136
87,0.902051022,0.645962733,0,0,3.50E-05,340849.7007,276428.0136
87,0.056162345,0.639751553,0,0,0.038841793,340948.126,276428.0136
87,0.206672385,0.652173913,0,0,0.048002654,341046.551,276428.0136
87,0.092251343,0.639751553,0,0,0.041529845,341144.9763,276428.0136
87,0.152494668,0.645962733,0,0,0.067675309,341243.4013,276428.0136
87,0.266641581,0.633540373,0,0,0.069131963,341341.8266,276428.0136
87,0.213890448,0.639751553,0.402027477,0,0.076159,341440.252,276428.0136
87,0.868358438,0.639751553,0.999993333,0.362026747,0.049922105,341538.677,276428.0136
87,0.421110011,0.645962733,0.966877926,0.164124203,0.052822372,341637.1023,276428.0136
87,0.49963033,0.633540373,0.25879683,0,0.051259064,341735.5273,276428.0136
87,0.477429621,0.627329193,0,0,0.060745213,341833.9526,276428.0136
87,0.330554742,0.621118012,0,0,0.055813553,341932.378,276428.0136
87,0.438598268,0.645962733,0,0,0.024799771,342030.803,276428.0136
87.09186969,0.085757513,0.652173913,0,0,0.027301114,342129.2283,276428.0136
88,0.057548082,0.645962733,0,0,0.017500632,342227.6533,276428.0136
88,0,0.639751553,0,0,0.036735257,342326.0786,276428.0136
88,0,0.652173913,0,0,0.03673326,342424.5039,276428.0136
88,0,0.645962733,0,0,0.033242023,342522.9289,276428.0136
88,0.006432858,0.639751553,0,0,0.074451866,342621.3543,276428.0136
88.1025618,0.177188483,0.652173913,0,0,0.102245109,342719.7796,276428.0136
88.15533027,0.083693495,0.633540373,0,0,0.125990757,342818.2046,276428.0136
88,0.500446333,0.639751553,0,0,0.076634574,342916.6299,276428.0136
88,0.429166049,0,0,0,0.02837343,343015.0549,276428.0136
88,0.072505139,0,0,0,0.048256159,343113.4803,276428.0136
88.56073889,0.079555243,0,0,0,0.066904458,343211.9056,276428.0136
88.67348721,0.252561285,0,0,0,0.077809885,343310.3306,276428.0136
88,0.350749506,0,0,0,0.036217763,343408.7559,276428.0136
88,0.094050812,0,0,0.070484635,0.051674311,343507.1809,276428.0136
88,0.797460949,0,0,0.980872304,0.001383635,343605.6062,276428.0136
88,0.614102496,0,0,0.842897714,0.023902709,343704.0316,276428.0136
88,0,0,0,0.999993333,0.001521355,343802.4566,276428.0136
88,0,0,0,0.999996667,0.000874238,343900.8819,276428.0136
88,0.110561346,0,0,0.684812226,0.014699342,343999.3069,276428.0136
88,0.36104029,0,0,0,0.040749235,344097.7322,276428.0136
88,0.422799894,0,0,0,0.03871831,344196.1575,276428.0136
88,0.561084699,0,0,0,0.043178967,344294.5825,276428.0136
88,0.926105649,0,0,0,0.035099653,344393.0079,276428.0136
88,0.422939513,0,0,0,0.055848454,344491.4329,276428.0136
88,0.369739023,0,0,0,0.062844651,344589.8582,276428.0136
88,0.149979774,0,0,0,0.045348831,344688.2835,276428.0136
88,0,0,0,0,0.065323424,344786.7085,276428.0136
88,0.053359921,0,0,0,0.072032913,344885.1339,276428.0136
88,0.41138734,0.614906832,0,0,0.054425625,344983.5592,276428.0136
88,0.846350154,0.633540373,0,0,0.023406856,345081.9842,276428.0136
88,0.999996667,0.639751553,0,0,0.015883958,345180.4095,276428.0136
88,0.70480296,0.633540373,0,0,0.014938815,345278.8345,276428.0136
88,0.675385537,0.614906832,0,0,0.005626382,345377.2598,276428.0136
88,0.561755022,0.652173913,0,0,0.002729475,345475.6852,276428.0136
88,0.514420074,0.639751553,0,0,0.000372634,345574.1102,276428.0136
88,0.859632926,0.633540373,0,0,0.021535795,345672.5355,276428.0136
88,0.573140896,0.627329193,0,0,0.088970407,345770.9605,276428.0136
88,0.831034382,0.621118012,0,0,0.048143942,345869.3858,276428.0136
88,0.489022854,0.645962733,0,0,0,345967.8112,276428.0136
88,0.317776122,0.614906832,0,0,0.089880307,346066.2362,276428.0136
88,0.265550491,0.614906832,0,0,0.069805795,346164.6615,276428.0136
88,0.063485537,0.633540373,0,0,0.005957214,346263.0865,276428.0136
88,0,0.633540373,0,0,0,346361.5118,276428.0136
88,0.002978637,0.639751553,0,0,0,346459.9371,276428.0136
