OBJECTID,Elevation_m,Pct_GreenSpace,Pct_Impervious,Pct_Canopy,Distance_from_water_m,POINT_X,POINT_Y
18290,34.63,0,0,100,674.76,358664.6617,281152.4234
18293,22,0,87.65,40,307.22,348822.1417,277215.4152
18294,9.71,0,40.9,30,65.02,351873.323,272392.5804
18295,12.08,100,0,50,117.52,351184.3467,251624.8634
18296,24.12,0,93.78,62.07,977.27,347444.1891,266979.1946
18297,21.24,0,98.9,30,929.98,344589.8582,264420.1393
18298,24.57,0,69.5,50,199.15,348625.2914,282235.1004
18299,23.03,0,99.4,40,587.47,348330.0158,269636.6748
18300,37.37,0,1.58,50,139.96,338782.7714,271605.1788
18301,19.16,36.64,71.56,50,215.76,349707.9687,279971.3208
18302,51.56,0,95.32,40,906.94,344885.1339,277805.9666
18303,29.23,0,85.45,40,738.6,355515.0555,271113.0528
18304,19.25,0,100,50,821.78,351676.4726,265798.092
18305,27.38,40,80.99,30,719.3,341440.252,265305.966
18306,23,0,76.43,50,201.43,341046.551,267865.0212
18307,20.92,0,44,50,912.18,344393.0079,264026.4383
18308,53.68,0,53.42,60.51,276.96,353349.7009,273179.982
18309,9.02,0,65.88,40,414.79,344294.5825,266093.3676
18311,25.58,49.82,90.86,40,352.53,339471.7477,263928.0133
18312,9,100,22.76,50,166.13,352660.7246,278987.0689
18313,33.47,0,74.44,40,265.18,342916.6299,280561.8721
18314,24.62,0,80.3,30,941.7,346558.3621,265699.667
18315,23.16,0,0,94.29,33.19,342326.0786,275542.187
18316,42.84,0,65.41,40,478.41,343015.0549,279774.4705
18317,25.07,0,67.71,40,285.2,338881.1967,264026.4383
18318,48.74,0,63.52,30,794.19,355908.7562,278199.6672
18320,9.22,0,90.16,40,82.77,351085.9213,276821.7146
18321,49.06,0,42.31,67.9,1102.94,356204.0318,274951.6357
18322,45.96,0,47.07,40,656.49,355613.4805,278790.2185
18323,20.98,0,65.57,30,709.14,347641.0394,263435.8874
18325,7.63,0,100,50,321.15,354333.9529,262648.4857
18326,9.95,0,79.41,40,85.93,351479.6223,276920.1396
18327,13.19,0,82.7,50,533.13,352365.449,266782.3442
18328,25.82,0,100,30,256.68,343507.1809,272884.7064
18329,30.83,40,100,50,669.36,357385.1341,276428.0136
18330,46.95,0,90.2,40,734.71,342227.6533,271211.4781
18331,22,0,96.38,40,1050.23,349806.3937,267668.1709
18332,30.32,0,85.16,40,807.08,351379.3184,282717.0666
18333,16.68,56.52,59.83,68.39,49.65,360436.3154,274951.6357
18334,27.03,0,93.53,40,626.75,340259.1493,265109.1156
18335,30.22,96.09,30.12,50,620.77,357483.5595,277018.5649
18336,23.62,0,62.53,40,145.42,338487.4957,269242.9742
18337,53.62,0,13.91,100,424.43,340062.299,277215.4152
18339,20,0,68.29,40,954.11,351479.6223,264223.289
18340,20.12,0,87.66,40,708.27,352463.8743,263534.3124
18341,36.57,0,25.79,97.88,311.54,339274.8974,271900.4544
18342,24.7,0,88.98,30,441.06,346459.9371,268553.9979
18343,35.02,0,85.65,65.67,345.78,353546.5516,274361.0843
18344,20.26,0,82.94,40,1000.1,350593.7953,266487.0686
18345,27,2.89,88.27,40,383.07,339471.7477,264912.2653
18346,8.71,20.48,88,30,206.16,347739.4648,272491.0057
18347,23.85,0,54.33,48.15,1343.57,348330.0158,265404.3913
18348,3.23,100,37.85,50,20.41,357877.2601,267569.7456
18349,45.89,0,42.85,52.11,974.7,356105.6065,277313.8406
18350,37,0,95.03,40,856.71,356400.8822,271703.6041
18351,19.85,0,48.93,36.72,1112.51,351381.197,260876.8321
18353,46.72,0,46.13,67.41,1106.7,356105.6065,273179.982
18354,13.65,0,91.37,50,220.76,349511.1184,276624.8639
18355,3,0,100,40,25.33,346459.9371,271014.6278
18356,5.02,0,0,100,37.09,360731.591,275542.187
18357,5.03,0,100,20,424.97,351971.7483,268357.1472
18359,9.08,0,84.81,20.13,575.73,351479.6223,268455.5725
18360,7,0,100,30,41.81,344196.1575,267766.5962
18361,23.02,0,92.26,30,1120.73,347247.3388,265699.667
18362,24.67,0,52.39,40,744.61,348625.2914,275148.486
18364,24,0,100,30,752.23,347148.9135,267766.5962
18365,23,0,55.57,49.45,1089.94,349117.4174,264124.8637
18366,20.03,0,60.34,40.1,283.86,344983.5592,267471.3206
18367,7.61,41.95,52.65,40,72.14,343999.3069,269735.1002
18368,23.99,0,100,40,245.27,340652.8503,270030.3758
18369,51.97,39.1,17.41,50,440.26,339078.047,273573.683
18371,15.96,0,100,40,812.51,355416.6302,258219.3519
18372,26.12,10.32,72.89,40,502.97,339865.4487,264813.84
18374,56.85,100,0,50,137.67,338684.3464,275345.3366
18376,11.36,0,100,50,57.27,354630.5583,281807.657
18378,26.96,0,94.59,30,738.49,341046.551,265502.8166
18379,21,0,0,50,48.13,346755.2125,259400.4542
18380,22.12,0,45.04,60.69,24.06,337995.3698,272097.3047
18381,22.16,100,0,40,419.71,347345.7638,278593.3682
18382,32,0,64.35,50,238.21,340849.7007,277116.9902
18383,22.94,0,0,30,1386.39,349018.9924,266782.3442
18384,4.38,52.08,65.17,50,58.07,357975.6854,267668.1709
18385,10.67,0,94.7,40,148.05,342818.2046,266782.3442
18386,24.99,0,92.22,30,188.05,353940.2522,270227.2261
18387,6.83,0,97.05,40,149.17,345770.9605,269538.2498
18388,36.49,100,0,58.39,50.66,339963.8737,274853.2107
18389,21.46,0,75.22,40,1143.8,351085.9213,263140.6117
18390,14.6,0,57.41,50,89.8,339963.8737,269242.9742
18392,25.67,0,92.82,40,265.09,339570.173,263534.3124
18393,19.16,0,87.08,50,249.09,359845.7644,271900.4544
18395,24.38,0,87.86,40,387.38,346459.9371,272786.2814
18396,24.03,0,90.05,65.78,995.1,347148.9135,266487.0686
18397,19.93,0,79.87,40,631.36,352660.7246,263731.163
18398,25.01,0.75,81.1,40,115.6,337798.5194,263435.8874
18399,13.71,0,76.76,50,213.97,357680.4098,269538.2498
18400,25.9,0,82.14,66.01,734.24,346066.2362,266191.7929
18402,22.4,0,100,30,1133.7,349018.9924,267668.1709
18403,14.96,0,91.85,50,242.65,357581.9848,269538.2498
18404,22.86,0,63.99,50,173.22,349117.4174,278199.6672
18405,30,0,37.44,67.9,604.51,358074.1108,275246.9113
18406,49.5,0,87.06,46.33,856.55,344885.1339,278593.3682
18407,15.98,0,56.05,50,625.02,351676.4726,267077.6196
18408,57.56,0,10.56,62.74,832.41,355219.7799,274656.36
18409,33.08,0,99.78,40,694.96,355219.7799,271408.3284
18410,3,0,100,50,122.46,353940.2522,266782.3442
18411,48.95,2.66,0,100,396.38,337995.3698,274459.5097
18412,23,0,100,40,1033.13,349215.8427,263829.588
18413,41.27,100,85.05,40,1147.7,356204.0318,272884.7064
18414,2.62,0,100,50,130.78,354826.0789,263140.6117
18415,37.89,100,0,84.23,20.64,340062.299,274951.6357
18416,33,0,19.29,70.83,343.75,359747.339,281053.9981
18417,46.42,0,42.3,69.31,1158.7,356302.4572,273868.9584
18418,27.23,0,86.11,40,500.52,340751.2753,266585.4936
18419,4,0,100,40,16.96,344688.2835,269439.8245
18420,15.72,0,81.59,30,823.67,350692.2207,267865.0212
18421,34,0,60.95,40,383.86,343113.4803,276821.7146
18423,19,0,30.85,65.02,86.56,360042.6147,277116.9902
18424,23.01,0,78.55,40,1151.23,349707.9687,263928.0133
18425,4.55,0,21.44,50,194.14,357385.1341,260286.2808
18426,17.34,0,100,50,761.89,351873.323,265601.2416
18427,4,0,100,40,61.27,344393.0079,268947.6985
18429,15.62,0,79.36,58.29,588.61,356400.8822,256546.1233
18430,12.9,0,87.65,50,12.01,352562.2993,275246.9113
18431,7.23,0,88.72,30,128.5,349806.3937,272097.3047
18432,12.67,100,0,80.55,92.27,346755.2125,281250.8484
18433,2.05,0,47.83,50,27.23,354826.0789,267766.5962
18434,23.2,0,47.55,30,74.38,343605.6062,273475.2577
18435,24.68,0,90.56,50,97.95,344885.1339,281250.8484
18437,3.61,0,100,40,33.13,347739.4648,271900.4544
18438,19.49,0,67.86,40,803.04,352463.8743,262254.7847
18440,27,4.55,94.09,50,90.01,338290.6454,265207.541
18441,24.27,0,72.19,43.7,671.42,345475.6852,265798.092
18442,22.71,0,87.42,59.87,683.75,344885.1339,263042.1864
18443,17.62,0,60.93,43.42,453.2,347542.6141,273278.4074
18445,73.23,100,0,79.44,217.23,337306.3934,265207.541
18446,20.97,0,61.85,50,373.04,357483.5595,270424.0765
18447,26.79,0,100,40,172.04,339566.0339,263175.1848
18448,15.32,100,0.46,50,203.63,353251.2759,276920.1396
18449,26,0,84.48,56.47,444.45,347837.8898,278101.2422
18450,13.01,0,48.9,40,377.64,349511.1184,276034.3129
18451,29.79,40,82.69,50,706.1,357385.1341,276034.3129
18452,44.59,0,53.85,50,178.04,338881.1967,271703.6041
18453,24.33,0,99.35,40,150.94,338782.7714,263534.3124
18455,20,0,72.53,42.85,1240.53,349609.5434,266683.9189
18456,24.88,0,99.79,30,875.11,343113.4803,263928.0133
18457,47.45,0,8.49,99.61,868.26,355318.2052,273179.982
18458,21.74,0,100,50,43.9,337109.5431,272884.7064
18461,44.88,40,100,40,520.36,342129.2283,270424.0765
18462,39.31,0.56,94.02,51.34,399.71,354333.9529,271014.6278
18463,44,0,82.11,30,767.32,341637.1023,271605.1788
18465,27,0,97.19,40,938.54,342030.803,264026.4383
18466,47.51,100,0,100,144.56,337207.9681,263239.037
18467,27,0,85.73,40,577.49,340062.299,265305.966
18469,17.96,0,95.55,40,340.82,346656.7875,269931.9505
18470,34.99,0,76.1,50.91,652.61,337306.3934,266979.1946
18472,42.47,0,64.74,63.15,467.12,342227.6533,270128.8008
18473,14.05,0,93.17,30,398.7,348625.2914,258416.2022
18474,55.65,40,73.77,40,673.42,354826.0789,275246.9113
18475,28.98,0,100,50,415.06,337012.3136,270007.4536
18476,61,0,86.43,47.85,770.8,355219.7799,276231.1633
18477,28.82,0,16.99,71.21,213.31,353054.4256,272392.5804
18478,12.69,100,0,81.4,53.26,339668.5984,268553.9979
18479,2.53,0,52.63,50,204.97,353644.9766,266782.3442
18480,21.14,0,86.49,30,993.22,347936.3151,264321.714
18481,37.52,0,78.97,40,269.69,344885.1339,275148.486
18482,21.64,0,61.83,34.68,207.11,342818.2046,268652.4229
18483,24.07,0,86.39,40,138.28,341932.378,269046.1238
18484,44.58,0,57.88,44.79,856.36,345377.2598,278101.2422
18485,6.29,0,89.86,30,146.71,349609.5434,272195.7301
18486,22.13,0,93.91,40,139.66,344097.7322,274557.935
18487,13.36,100,0,100,140.28,338487.4957,270030.3758
18488,2,0,100,50,43.69,353940.2522,267372.8952
18489,20,78.3,16.43,38.95,643.73,347542.6141,263239.037
18492,38.46,0,61.34,40,460.06,341243.4013,278101.2422
18493,15.87,99.73,0,100,119.12,360337.8904,271900.4544
18494,21.12,0,70.29,40,647.22,338290.6454,267077.6196
18496,35.46,0,99.2,30,412.32,341932.378,273672.108
18497,11,0,100,40,682.16,343999.3069,265109.1156
18498,20.26,0,76.68,40,393.53,346853.6378,269833.5252
18499,46.11,70.82,19.08,91.37,368.04,337601.6691,266093.3676
18500,8.44,0,83.45,50,37.87,352070.1733,273770.5334
18501,21.62,0,17.04,40,1184.67,350593.7953,264715.415
18502,16.84,0,61.89,30,507.97,348822.1417,258809.9028
18503,19.21,0,86.58,40,643.95,353054.4256,262451.6354
18505,21.92,0,79.72,31.79,909.07,348231.5908,263928.0133
18506,41.02,0,78.47,40,953.17,356499.3075,276132.7379
18507,21.52,0,58.51,52.53,1341.9,349215.8427,266782.3442
18509,12.95,0,4.1,65.36,480.7,343211.9056,265699.667
18510,42.89,0,55.19,76.35,258.7,353349.7009,273868.9584
18511,7.18,0,100,30,56.2,350200.0947,271703.6041
18512,46.8,0,31.96,71.49,724.05,356991.4335,278396.5175
18513,18.67,0,76.11,50,912.9,351381.197,265502.8166
18514,7.43,0,100,50,87.64,355810.3312,267471.3206
18515,40.15,0,77.51,40,1136.75,356597.7325,274164.234
18516,9.67,0,93.36,40,435.46,344196.1575,265994.9426
18517,23.45,4.96,74.74,40,464.75,355318.2052,269735.1002
18518,41.13,40,65.58,68.27,1039.26,356499.3075,275345.3366
18519,27.99,0,96.03,57.42,338.91,342424.5039,273475.2577
18520,27.17,0,86.58,40,257.01,338881.1967,265404.3913
18523,30.48,0,58.96,51.73,317.38,359058.3627,275246.9113
18524,21.25,0,78.03,40,1386.66,349412.693,265994.9426
18525,3.96,0,97.86,40,25.59,349215.8427,271408.3284
18526,25.92,0,11.2,97.12,117.32,361026.8667,278790.2185
18528,42.32,100,38.86,40,284.64,353349.7009,271998.8797
18529,42.86,0,78.81,48.34,561.15,341538.677,273376.8324
18530,21.9,0,1.31,99.31,90.24,359058.3627,278101.2422
18531,15,5.15,71.34,78.79,291.9,359845.7644,273475.2577
18532,10.87,0,70.73,50,321.07,354137.1026,263239.037
18533,22.22,100,53.84,30,746.57,344786.7085,265109.1156
18534,18.23,0,70.73,50,162.79,360633.1657,272983.1317
18535,22,0,81.98,40,915.34,357581.9848,273868.9584
18536,45.15,0,28.01,67.07,172.03,338487.4957,272195.7301
18538,9.3,0,78.47,40,175.52,348231.5908,271014.6278
18540,17.92,0,64.66,40,660.68,348133.1654,274459.5097
18541,17.81,0,87.11,30,183.85,351479.6223,272392.5804
18542,21.3,0,92.93,30,641.69,347837.8898,263140.6117
18543,18.98,0,53.88,64.92,673.19,349609.5434,261073.6824
18544,25.03,0,79.94,40,523.9,350298.5197,274065.809
18545,7.79,0,100,40,247.93,343605.6062,266487.0686
18546,24,0,84.24,30,994.14,346459.9371,264420.1393
18547,13,0,86.14,40,172.19,352070.1733,280266.5965
18548,24,0,76.28,70.65,819.54,345967.8112,265601.2416
18550,41.74,0,45.41,43.05,961.26,356499.3075,276034.3129
18552,37.09,23.29,58.47,88.55,676.58,354924.5042,271802.0294
18553,24,0,94.76,40,1320.81,347936.3151,265601.2416
18554,29.67,0,46.43,50,182.7,358959.9374,276723.2893
18555,6.35,0,99.99,50,378.43,358369.3861,258317.7769
18556,26.14,0,46.58,40,867.65,342818.2046,264420.1393
18559,25,0,75.83,40,243.3,338684.3464,264026.4383
18560,16.77,0,77.51,50,99.49,351774.898,272884.7064
18561,20.24,0,71.74,40,913.82,344393.0079,264420.1393
18562,26.1,0,92.53,40,440.7,340259.1493,270620.9268
18563,20.31,0,36.82,58.57,853.17,352168.5986,263042.1864
18564,8.15,0,99.81,50,344.88,357975.6854,258908.3282
18565,21.8,0,81.32,40,1398.98,349609.5434,265601.2416
18566,23.96,0,84.42,30,1202.22,348330.0158,266880.7692
18567,24.16,0,91.48,30,291.02,346952.0631,274853.2107
18568,14.44,0,50.66,50,49.37,339865.4487,269144.5488
18569,20.19,0,87.96,40,437.59,359255.2131,273967.3837
18570,24,0,87.56,40,95.26,342522.9289,274557.935
18572,17.34,0,81.9,50,648.34,358664.6617,273278.4074
18573,16.52,0,93.74,61.31,62.96,338684.3464,270719.3521
18574,19.19,0,73.19,40,626.28,353152.8506,262550.0604
18575,30.24,0,86.94,40,605.26,356991.4335,271113.0528
18576,14.97,100,17.86,96.71,28,351578.0473,256053.9973
18577,27,0,93.16,40,648.67,340357.5747,266290.2179
18578,31.07,0,86.93,30,490.53,340259.1493,263928.0133
18579,18.8,0,83.38,64.32,258.38,360042.6147,272983.1317
18580,38.73,0,83.33,40,859.62,341144.9763,272097.3047
18581,53.98,40,97.62,40,572.79,354530.8035,276526.4389
18582,14.26,0,94.82,40,194.09,344688.2835,267471.3206
18583,5.92,59.67,45.47,55.28,105.54,344393.0079,269833.5252
18586,43.85,100,10.6,50,383.7,339471.7477,273770.5334
18587,21.22,0,58.6,41.24,556.76,352857.5749,263928.0133
18588,11.54,0,96.27,30,419.9,355908.7562,268849.2732
18589,7.82,0,54.2,40,284.16,344393.0079,266585.4936
18590,20.49,0,100,30,1398.82,349215.8427,266290.2179
18591,62.02,0,41.8,50,507.41,337011.1178,266290.2179
18592,38.91,0,100,30,593.29,354727.6539,271605.1788
18593,15.02,0,31.05,63.25,128.06,342424.5039,266979.1946
18594,18.75,0,40.21,50,483.12,344394.1696,262551.2061
18595,17.25,0,90.56,31.27,693.36,353251.2759,258514.6272
18596,18.44,0,98.42,40,1182.68,350200.0947,265994.9426
18597,9.69,0,39.06,40,71.26,351184.3467,277904.3916
18598,16.57,0,91.39,40,672.29,352070.1733,259203.6038
18599,16.84,0,71.11,33.83,633.2,344491.4329,265404.3913
18600,31.11,0,79.36,40,491.16,358566.2367,274951.6357
18601,3.39,0,100,20,382.7,352070.1733,268947.6985
18602,35.19,0,0,40,456.18,346558.3621,276329.5886
18603,19.72,0,80.54,40,413.63,351873.323,281250.8484
18604,24.13,40,96.08,40,981.95,345377.2598,264518.5647
18605,16.95,0,19.19,91.92,10.09,345770.9605,281644.5494
18606,20.02,0,99.96,30,462.85,356400.8822,269144.5488
18607,10.58,0,73.65,40,64.37,352070.1733,276920.1396
18608,45.64,100,0,79.08,117.09,339963.8737,276132.7379
18609,21.28,17.42,43.59,50,199.39,338192.2201,269636.6748
18610,23.18,0,91.33,40,1162.25,348920.5671,264518.5647
18611,19.39,0,72.45,30,1008.1,351774.898,261172.1078
18613,3.21,100,86.04,40,10.47,348034.7401,271900.4544
18614,22.01,0,64.82,34.91,414.97,348822.1417,273278.4074
18616,14.59,0,46.62,40,207.95,342818.2046,266585.4936
18617,22.34,0,46.52,55.88,338.98,349904.819,272786.2814
18618,33.23,0,89.95,40,762.04,355416.6302,271506.7538
18619,23.15,0,84.01,50.21,800.45,345672.5355,263534.3124
18620,20.59,0,83.94,40,60.83,346066.2362,273868.9584
18621,33.79,0,60.8,45.36,827.74,357089.8588,280758.7225
18624,60.91,100,0,100,144.81,337601.6691,265207.541
18625,48.52,40,88.2,40,473.89,354038.6776,273376.8324
18626,17.86,0,98.12,50,396.97,353448.1262,263829.588
18627,13.35,33.79,65.01,61.17,142.28,357286.7091,268160.2969
18628,17.39,100,0,50,149.64,338192.931,270103.8018
18629,25.85,0,85.07,40,182.95,338684.3464,264321.714
18630,4.07,0,100,50,235.32,353251.2759,267372.8952
18632,14.68,0,41.72,46.17,740.44,343850.8482,263576.0672
18633,23.61,0,81.41,40,1308.1,347837.8898,265404.3913
18634,5.49,100,100,50,80.77,354727.6539,263928.0133
18635,24,0,63,40,920.26,343605.6062,264124.8637
18636,25.94,0,96.11,40,807.56,342916.6299,264616.9897
18637,1.49,0,0,50,19.29,358270.9611,268652.4229
18638,2.82,28.58,11.25,80.9,0.11,353251.2759,270227.2261
18640,25,0,94.29,40,941.07,347050.4881,266782.3442
18641,47.59,0,53.36,70.96,1029.22,355810.3312,272884.7064
18642,23,0,86.53,40,1092.72,347247.3388,265896.5173
18643,25.33,0,76.06,35.14,904.62,343113.4803,264026.4383
18644,47.31,0,86.3,40,880.39,356499.3075,278593.3682
18645,30.84,40,77.24,50,253.88,341538.677,275246.9113
18646,37.51,0,83.3,40,550.85,346656.7875,276624.8639
18647,23.96,0,99.55,30,1231.83,348034.7401,266388.6433
18648,30.01,100,0,50,590.81,357581.9848,276920.1396
18649,21.8,0,96.41,30.65,691.19,348526.8661,262943.7614
18651,26.98,100,12.4,50,296.27,338389.0707,265896.5173
18652,22.37,0,78.12,40,657.99,345180.4095,262746.911
18653,24.14,0,99.26,40,161.83,338389.0707,263632.7377
18655,30.92,0,54.31,61.73,905.1,356893.0081,275542.187
18656,25.12,0,47.82,50.97,720.62,346263.0865,266683.9189
18657,14.08,96.37,18.66,77.68,5.06,341243.4013,268947.6985
18658,21.16,0,64.24,40,444.92,347936.3151,270030.3758
18659,25,0,46.79,40,1032.01,345869.3858,264420.1393
18660,53.17,100,0,50,171.94,338979.6217,275935.8876
18661,12.61,0,7.02,40,449.96,343113.4803,265798.092
18664,19,0,96.99,56.94,334.85,356696.1578,268750.8482
18665,26.94,0,81.25,40,489.16,340455.9997,270817.7775
18666,10.97,0,78.04,30,410.06,350003.2444,269833.5252
18667,11,0,79.05,50,313.73,349806.3937,252904.391
18668,3,0,100,30,33.66,349707.9687,271802.0294
18669,34.61,0,81.33,46.57,241.49,353251.2759,274164.234
18670,51.76,0,84.92,40,1010.11,356007.1815,275837.4626
18671,60.85,100,0,100,208.37,337011.1178,263337.462
18672,22.54,0,83.78,30,440.72,348723.7167,273376.8324
18673,3.23,0,62.67,40,240.23,349707.9687,270522.5018
18674,41.96,4.62,88.86,30,676.95,354629.2285,272195.7301
18676,48.46,0,58.95,75.72,454.24,354235.5279,271506.7538
18677,11.58,0,97.54,40,724.89,354333.9529,259302.0288
18678,2,0,100,30,225.38,350692.2207,270227.2261
18679,3,0,99.96,50,192.03,353743.4019,265798.092
18680,24.08,0,99.64,30,608.24,346853.6378,268160.2969
18681,50.91,100,0,100,235.43,337798.5194,265699.667
18682,27.31,0,89.21,40,435.39,343113.4803,272392.5804
18684,28,0,72.15,40,480.82,338979.6217,266290.2179
18685,18.55,0,100,40,923.06,351479.6223,264616.9897
18686,18.62,0,84.5,40,633.5,352562.2993,264124.8637
18688,26.77,75.78,72.12,50,355.21,346164.6615,279872.8958
18689,20.58,0,96,50,390.15,357385.1341,270325.6511
18690,56,100,0,50,347.09,337995.3698,275050.061
18691,1.88,0,100,50,87.88,355121.3545,262845.336
18692,18.06,0,84.54,30,309.89,356499.3075,268652.4229
18693,21,0,100,30,1177.56,350790.6457,262746.911
18694,26.16,0,51.94,94.44,561.67,337896.9448,267766.5962
18695,25.46,0,85.39,40,351.54,346656.7875,279183.9192
18696,27.23,0,98.96,40,467.32,339176.4724,267274.4702
18697,40.24,0,83.01,40,415.91,342916.6299,270424.0765
18698,7.9,0,100,50,94.96,356794.5831,267963.4465
18700,24.01,40,82.49,41.09,802,357581.9848,274656.36
18701,26.5,0,89.63,50,84.4,338389.0707,265109.1156
18702,27.38,0,100,87.92,300.94,353349.7009,274656.36
18703,3,0,59.06,50,27.34,354333.9529,265896.5173
18704,27.05,0,75.4,44.36,548.28,339963.8737,265305.966
18706,27.39,0,81.06,40,576.09,339963.8737,265601.2416
18707,35.2,0,52.54,54.37,1207.89,356696.1578,273475.2577
18710,12,0,68.05,40,126.19,351873.323,276723.2893
18711,23.16,0,89.93,40,437.41,344983.5592,266388.6433
18712,24.07,0,65.71,60.3,913.7,347247.3388,267077.6196
18713,14.93,0,100,50,561.57,352562.2993,265305.966
18715,25.76,0,81.02,50,43.48,337995.3698,272392.5804
18716,2.01,0,100,20,268.37,352562.2993,268750.8482
18717,9.92,0,38.43,78.4,221.06,345081.9842,271506.7538
18719,38.95,0,29.62,40,578.82,346656.7875,276723.2893
18720,24.11,0,91.52,46.09,441.7,350101.6694,273081.557
18721,24.52,0,67.05,82.75,180.81,358763.0871,278199.6672
18723,5.48,0,100,30,602.27,351184.3467,268750.8482
18724,5.78,0,100,50,298.52,356794.5831,259695.7298
18725,21,0,0,50,86.37,337700.0941,272983.1317
18726,26.2,0,37.84,61.5,746.82,357778.8351,274656.36
18727,21,0,9.11,50,84.37,337798.5194,272983.1317
18728,59.64,0,37.34,99.74,911.11,355515.0555,274754.7853
18729,19.3,0,60.65,40,976.77,351676.4726,260384.7061
18730,2.12,97.29,6.85,77.95,13.05,357975.6854,267471.3206
18731,52.4,0,45.21,100,1039.82,355908.7562,273475.2577
18732,18.14,0,0,77.63,238.4,341538.677,267077.6196
18733,26.63,0,80.81,30,430.47,343704.0316,272294.1554
18734,27.89,40,67.04,45.88,835.8,340948.126,265109.1156
18735,3.42,0,100,40,106.44,347247.3388,271014.6278
18737,20.8,0,11.71,98.64,194.48,346361.5118,272097.3047
18738,22.4,0,90.64,40,766.93,345377.2598,263239.037
18739,10.4,100,48.13,50,59.11,351578.0473,252510.69
18740,2.04,0,100,30,239.98,350889.071,270128.8008
18741,12,0,99.81,50,119.74,341637.1023,267471.3206
18743,19.22,40,2.29,30,1088.42,351479.6223,261565.8084
18745,14.14,0,61.42,50,512.89,351873.323,267471.3206
18746,31.88,0,66.31,50,328.44,358763.0871,276034.3129
