OBJECTID,dk_correction
12207,0.001134763
13352,-0.0038228142
14019,0.00021092081
17239,-0.0014658137
17928,-0.0015364685
19421,-0.00706844
21353,0.0009180191
21464,-0.0014071832
21507,-0.007351279
21884,-0.0016483958
22024,-0.0074822973
23264,-0.0017912597
23611,-0.001925902
24577,-0.007792748
25502,-0.0006488967
31919,-0.004170313
32138,-0.0062749158
38077,-0.0015909565
40573,-0.0009226571
40792,-0.0019297539
47629,-0.0021713222
48395,-0.0026411447
51573,-0.0013456666
52137,0.01349343
56397,-0.002503391
56727,-0.0018643686
57327,-0.001037111
57383,-0.0015816796
57575,-0.0018610465
57720,-0.0010109167
58490,-0.0021176958
59078,-0.0025285059
12880,-0.0076390277
14716,-0.011504974
16934,-0.0018266398
13465,-0.0014196537
1902,-0.006575286
55191,7.734122e-05
25569,-0.00012612576
20584,-0.006445817
3470,-0.0018161326
49356,0.001401314
22978,-0.0045650858
55168,0.008805107
8311,-9.6246134e-05
26122,-0.004805315
48011,-0.0019298899
2305,-0.0021456848
4086,-0.00710421
1110,-7.719686e-05
4794,-0.0027152128
14744,-0.004846088
25674,0.00064662704
45232,0.0007444606
33300,0.00043484988
2844,0.00024690898
34174,-0.0015244964
14288,-0.0055881995
16520,0.0019377642
1125,-0.0011750734
2958,-0.0043621655
8685,-0.0018486814
14964,-0.00030769175
15017,-0.0012547146
15292,-0.0016582333
15323,-0.0020347028
17123,-0.0019931453
18236,-0.001634927
22215,-0.0022614556
22243,-0.0019142074
24214,-0.0014835089
25865,0.0021344055
28299,-0.002645547
30880,9.909319e-05
31245,-0.0025731078
36566,-0.0002523861
37430,-0.0017824932
37454,-0.0030331844
38063,-0.0018048473
42583,-0.0020400756
42732,-0.0016993633
42861,-0.0007275413
44415,-0.0016442477
45696,0.00016285526
47760,0.0014030137
48050,-0.0018733148
48353,0.0010803272
49904,-0.0018855021
53138,9.3112234e-05
54857,-0.0029884498
57882,-0.0028431634
58776,-0.0017631059
46639,-0.0019160598
23887,0.0025400412
26217,-0.0032264846
58208,-0.003693597
25266,-0.0025753244
18401,-0.0012907037
45773,0.000847314
5491,0.00070656417
37250,-0.00031649182
29407,-0.0014383527
54476,0.0010563689
9269,-0.0009530592
23031,-0.0018511484
54228,0.0006509661
55864,0.0011245077
3562,-0.003914721
4824,0.0011067023
10223,-0.0016612499
11894,0.00017940858
12653,-0.0003342051
12995,-0.003958428
13257,-0.004252247
13977,-0.0028699744
15216,-0.0037500407
15737,0.008195827
17020,-0.0026467885
17198,-0.0002138731
21864,-0.0009394898
22700,-0.0036758254
25446,0.0009923372
27683,0.0005249637
29103,-0.004659626
29368,-0.004818413
29967,-0.0025990303
30955,-0.0017633955
31903,0.0016367678
32135,0.0010463581
32429,-0.0025090608
32824,-0.003151867
32921,0.0013359175
34341,-0.0007889415
34699,-0.0017873957
35944,-0.0032823044
36444,0.00081309164
36761,-0.001479994
38123,-0.00017698994
38195,0.0036187484
40225,-0.00036150543
41092,0.00068890024
41299,0.0011273823
42096,0.00033346983
42907,-0.0028186361
43644,0.000658656
44428,0.00031153904
44440,0.0009274096
46984,-0.0013431539
48248,0.000656527
49535,0.0010065008
49894,0.0009906716
49913,0.00043333368
50172,0.00039167656
50795,0.00019658031
51113,0.00031250482
51118,0.00021289568
51499,0.00097093405
51959,2.6172493e-05
52684,0.00026924815
52842,0.00084945327
53314,0.0009462829
53527,0.0010879608
54728,0.0010291059
55830,0.00081706187
41734,0.0007882365
22082,-0.0045865024
2342,-0.0050100232
43457,-0.0012562019
9139,0.0031316527
44085,0.001314295
29406,-0.0012816186
7743,-0.0071164216
38245,-0.0038280743
41986,-0.0020571365
23612,-0.004603322
16550,-0.0051914523
55027,0.0011783862
24663,0.0027845805
20911,-0.0005380693
30021,-0.0071334573
12574,0.0017657229
14477,0.0035571181
20170,0.00064138556
2755,0.0023594354
11174,-0.003540359
1414,0.0011841212
2055,-0.0046723667
2735,-0.017030135
4940,0.0010069967
5736,0.00021740841
6082,-0.0050031054
6680,0.0010999697
6937,-0.0029017027
8783,-0.0075435224
9042,-0.0045911963
9423,-0.008007143
10379,-0.007373787
12148,-0.0046566124
12712,0.0010961969
16408,-0.002422295
18544,0.00025956566
28392,-0.00942222
29339,-0.0024734135
30710,0.0012351251
31690,0.00029342296
34703,7.090764e-05
35078,0.001002315
37691,0.0012419503
44028,0.0010827417
46184,-0.016015783
48704,0.0010230527
49060,-0.0044571827
53366,-0.0022999155
53856,0.0013085366
54359,0.0010850807
54909,-0.0147830695
55463,0.0009968583
56651,0.0012009535
56685,-0.007497869
57328,0.0012793783
58557,-0.0072715054
59735,-0.005525775
8880,-0.0030153762
20758,-0.004013318
56283,-0.00232299
2261,0.0030723182
37532,0.00016335445
39018,-0.005133375
11951,-0.010226987
23780,-0.0034289616
5163,-0.010771282
13282,-0.010921389
19151,-0.009514257
49409,-0.0071848216
19728,-0.008008815
54483,-0.0059160623
52422,-0.0031578834
34247,-0.003170583
32831,-0.0034533623
7123,-0.0073430273
53251,-0.0048902775
56953,-0.005245648
17128,-0.0068099718
489,-0.002456415
4565,-0.0038469466
9782,-0.002905726
13943,-0.0040948014
16040,-0.009591568
21577,-0.0042108814
26525,-0.0025855112
33009,-0.0048120017
35213,-0.0009243409
38932,-0.00024737185
53666,-0.001763891
56360,-0.004017431
56500,-0.0026810388
40554,0.0029386752
343,-0.0017410847
24907,0.0009904853
54946,0.0002100137
55476,0.00024000043
59335,0.0007058452
52113,-0.00012063747
52334,-0.0027362215
49274,0.001048673
55536,0.00074517215
13629,-4.7469046e-05
3796,0.0011537275
15346,0.0012132856
50474,-0.0015975977
24500,0.00021999562
6284,-0.0017580888
1715,-0.0016239281
2190,-0.00039952574
2435,-0.002360457
5071,-0.0011442541
5755,-0.00038443273
7241,-0.0033847573
7363,-0.0035732384
7637,-0.0009099315
7656,-0.0011283862
9049,-0.0010033972
9497,-0.0024024532
10611,-0.0023718323
14459,1.0285992e-05
15137,-0.0012123692
16353,-0.0044076997
18748,0.00019704131
19478,-0.0024498734
21786,-0.0009635906
25685,0.00018484378
28372,-0.0046457904
30978,-0.005040418
31947,-0.0055448
32221,-0.0055967863
44641,-0.00084063737
45565,0.00026191538
47571,-0.0008974015
50897,-0.00027165143
51666,7.0502516e-05
54573,-3.788201e-05
58029,-0.0009230436
58286,-0.0011469522
58697,2.0274427e-05
50333,-0.00080205733
15475,-0.0018945686
23101,-0.0022684005
58549,-0.0014124694
15184,-0.0018608491
10502,-0.0013133693
48893,-0.00225231
55592,-0.0016540852
992,-0.0058614607
13409,-0.001360632
55428,-0.0007557026
30385,-0.0030067894
15178,3.2771844e-05
58949,-0.0023593665
11164,-0.001453239
59787,-0.000842053
1277,-0.0002531088
32147,-0.0081468895
8932,0.00020906376
49077,-0.0019888417
39071,-0.0010555121
59820,-0.002423625
12222,-0.005552444
12649,-0.0058036684
53722,0.0007170406
49667,-0.0013374886
32815,-0.00723144
430,-0.0012226435
2814,-0.0065452303
3653,-0.001078445
5908,-0.0013959329
10103,0.0021490757
11615,-0.001834963
14931,-0.0015444043
22001,-0.0020710067
24136,-0.0021322104
25851,0.00063745724
27449,-0.004810318
27521,0.0011000489
31493,-0.0004361882
33701,-0.0017631664
34963,0.001084995
39483,0.0013096281
39496,-0.0014592311
40460,0.0003067474
41550,5.5177603e-05
41999,-0.0016015577
44630,-0.0015616831
47489,-0.00029726094
48179,-0.0018487289
48185,-0.0021198033
48498,0.0004042131
48692,-0.001617176
50623,0.000113673974
54743,-0.0015218952
55501,0.00038589397
55535,-0.0016512028
56399,-0.0031923405
56554,-0.00079948036
56814,-0.003463359
57473,0.005505499
57565,0.0021786098
59741,-0.00033883378
14273,-0.0037803198
16703,-0.00054834364
7369,-0.0047446224
42841,-0.00078145554
37254,0.00045180693
14319,0.00040816097
11824,-0.0047339606
55315,-0.0021707905
1127,0.00042150496
31368,-0.004588894
27789,-0.00400421
29832,-0.0031677405
27049,0.00045825588
42184,0.00029137032
19726,-0.003504164
11554,-0.0009099408
18596,-0.0037509645
3370,-0.0043863202
1402,-1.2404751e-05
4324,0.0009892625
4413,-0.0013043559
5098,0.0007540877
6020,0.0004782332
6513,-0.0010244357
7233,0.0011036065
7322,0.0010050503
7800,0.00052679563
8850,-0.0028011738
8962,0.0012321793
12201,-0.00024340022
12354,-0.0008947379
13072,-0.00069349585
14337,0.0010898872
15154,0.00020100316
15652,-4.2853877e-05
16970,-0.0028152573
20011,0.0008531776
21974,0.0001217504
24639,-0.0030825208
24976,-0.0018110103
25593,0.0006122268
28031,-0.004411317
28095,0.0029034172
29232,-0.001665521
31638,-0.0025869305
32237,-0.0014941669
32805,0.0008729701
33394,-0.003174066
35785,0.00052833604
35795,-0.0017552781
36263,-0.00012140488
37224,0.0002987613
39012,0.0007929723
39901,-0.0002776361
40988,0.00018521724
41123,0.00010190578
41274,-0.0028105578
42471,0.00085043674
42521,-0.0011045556
45870,0.00015051803
46077,-0.0008829157
46471,0.0006786422
46609,-0.00054449914
47079,4.2131636e-05
47295,-0.0005072835
47302,0.0013970579
49551,0.0005696551
50388,0.00094961654
50434,0.000576688
50657,0.00013364572
51162,0.0014961534
51698,0.0007832004
52163,0.00066937925
52332,0.0003315392
56372,0.00029810285
242,-0.004298873
20290,-0.0025297287
12547,0.0035340567
20562,-0.0020246166
46092,0.00032871822
42888,0.0013920786
38094,-0.0018468942
12589,-0.0023848596
7352,-0.002288192
7253,0.0007692897
6110,0.0036337622
44384,0.001986709
45653,0.009673044
13950,0.00084223086
15339,0.0028777574
41117,0.0011769631
1007,-0.0060482617
5905,-0.0048279385
7678,-0.00066928985
7687,-0.0007384573
9254,-0.001416448
9541,-0.0041309814
9899,-0.0022504474
12500,0.00088188145
13171,-0.004981059
13495,-0.006107788
14991,-0.0008958685
15558,-0.0059240567
16048,0.0025556614
16371,0.0014976491
18511,-0.0042154226
19886,-0.0017585303
20882,-0.0035858299
22117,0.0008659703
22286,-0.0052038203
24703,0.0013113734
26255,-0.007436115
28808,0.0009172051
30938,0.00032050954
33425,-0.0066332887
34204,0.00096726976
35716,-0.0054439227
37030,0.0005421373
37825,-0.003892818
38686,-0.0029670703
41815,0.0016009943
42557,0.0009111571
44766,0.0013910173
45229,-0.0006273906
45998,-0.0063848863
47795,0.0009158612
48945,0.00092381844
49559,0.0010050503
52871,0.00092405966
53136,0.00090847304
54882,0.00013244944
55342,-0.004709478
55706,0.0011155168
55938,-0.00058459817
56119,0.000887278
56131,-0.0057518664
56489,0.0036865273
56649,-0.012144625
56874,0.00091311336
56931,-0.011580728
57157,0.00091834366
43852,-0.0035842317
31103,-0.0017467099
25353,0.0039693476
7829,-0.002319559
42398,-0.0055350806
58210,-0.003038119
48200,-0.004347011
35771,0.0006570001
23100,-0.002748554
12447,0.00035184668
3483,-0.004669732
38902,0.0014858865
41647,0.0014138189
43053,-0.0007222793
36732,0.000724331
25589,-0.0032230574
53606,0.001651037
8891,-0.00088893576
16168,-0.0011255438
22590,-0.00083441986
27629,-0.0005139685
33811,-0.002343603
35569,-0.003634201
48827,-0.00029462902
38535,-0.001156298
13140,-0.00085437624
48738,0.0009168093
55192,-2.9664021e-05
50749,-0.00011149002
52374,0.00032270374
42000,-0.0018235329
49144,0.00061562145
52495,0.00016706204
39032,-0.0027989591
35920,0.00050216634
13074,-0.0006187591
1077,-0.002082177
58023,0.0007377942
13470,-0.0017449572
23607,-0.0019289716
2294,0.00084083294
14100,-0.00027732877
4366,-0.00090149743
3973,0.0012659957
7878,-0.000977294
4154,-0.00013713865
17728,-0.0015377006
24212,9.0422574e-05
47,-0.005518123
1201,-0.0026570833
3747,-0.002415882
4288,-0.0012677344
7899,5.145697e-05
9482,-0.006184719
10433,-0.0007702722
11401,-0.001545887
13043,-0.0021094657
13603,-0.0025584078
14215,-0.0024372577
14221,-0.00012608105
17045,-2.0950101e-06
17967,-6.847782e-05
19609,-0.0012260447
20096,-0.00013401965
23809,-0.002898946
25477,-0.004570979
26208,-0.004188861
28800,0.00047455123
31297,-0.0048954855
34806,-0.0058501805
51901,0.00017872034
53235,-0.00037537655
53554,-0.001293085
53784,-0.0012429091
55948,-0.00088358624
58604,0.000117153395
59486,-0.0026022526
29695,-0.0033617984
44896,-0.002641562
24955,-8.000946e-05
56474,-0.0014791195
30953,-0.0016695173
19030,-0.0016655526
33427,-0.0063621397
54273,-0.002354614
48119,-0.0031005437
58719,-0.0017211842
31347,-0.004164822
59680,-0.001220427
54579,-0.00030213548
4519,-0.0012038345
51515,-0.00097396737
15395,-0.0057568843
57688,-0.0007230253
4439,0.00028985413
4880,-0.002809103
7746,-0.00039407006
9908,0.0003205575
10863,0.0004600701
13083,-0.0009951391
16267,-0.0017591934
16501,0.00038569747
17307,-0.0011449656
20250,-0.0016863584
21540,0.0015479517
23295,0.00032014865
25398,-0.004634797
25669,-0.001363737
26306,-0.0014331802
26980,0.00034563523
28197,-0.0020930045
35137,-0.0028978675
37961,-0.0025486643
43051,-0.0016693133
43115,-0.0018539722
44552,0.00041264622
46197,-0.0024865563
47067,0.0005732798
47445,0.0002083336
47487,0.002060222
49444,-0.0020534084
52362,0.002809356
52440,-0.0018791608
55455,-0.0017268877
56206,0.00041482178
57652,-0.0008509434
57782,-0.0018757009
58304,-0.001721188
59241,-0.0024044248
59476,-0.00083391694
59863,-0.0019393298
28996,-0.0018378091
22732,-0.0044083144
13927,-0.0051128003
46815,1.9736588e-05
9803,-0.0056811864
51361,-3.068475e-05
47888,-0.0013478608
14049,-0.0039868723
29860,-0.0047941483
3881,-0.0026433277
388,-0.0073696706
12080,-0.005489073
28002,-0.0063976715
22981,-0.0022830921
51437,-0.0015246118
28064,-0.007529467
29463,0.0032432158
30701,-0.00062790746
48162,-0.00021775393
29876,-0.004812959
21954,-0.0028111371
9207,0.006321749
17433,0.00062598893
51748,0.0002850336
24896,0.0024668765
3112,-0.004815209
21306,0.0002755639
141,0.0008447594
1228,-0.00342082
1233,0.0005985624
1971,0.0006587566
2715,-0.002429807
3362,-0.002608906
5496,0.0035058227
9296,-0.0026509087
10610,-0.0032001766
11248,0.0003758748
12130,-0.0007977928
14166,-0.0013924907
16008,-0.0015365123
17225,0.00075418316
20857,0.00036421837
20986,-0.0013912427
21280,0.00015206682
22047,4.2492058e-05
23175,-0.0013657357
23736,-3.7620775e-06
24102,0.00042896625
24186,0.0004240754
26410,0.00020718062
28183,-0.003110997
28881,-0.0007827091
31991,0.0012482298
33279,-0.0016952935
33296,0.00092482846
33713,0.0012852685
35339,-0.0009052367
35818,-0.00033599464
36850,-0.0005179453
37413,-0.001985827
37486,-5.3870026e-05
37720,-0.0002839323
38288,-0.0020123902
40640,0.00030689826
41435,0.0016995366
42489,-0.005372762
44291,0.00029112725
45125,-0.0005373056
45793,-0.00056702597
47072,0.00037931884
47098,2.8227922e-05
47369,0.0012976308
48076,0.00036580022
48807,0.0009640204
49698,0.00027533947
50494,0.00077984063
51895,0.0011761817
52311,-0.00050556473
52447,0.00065410556
53208,0.00090756593
56319,0.0011432054
22559,0.001275985
27403,-0.0055204513
21453,-0.0015333216
4679,0.0033316393
28309,0.0052834605
4274,-0.0028133872
27950,0.00090230675
18165,-0.0044973376
14920,-0.000979017
27377,-0.002694908
21180,-0.003552224
55007,0.00096035795
21717,-0.00036901934
31078,-0.001961443
820,-0.00513396
6684,-1.18720345e-05
12397,0.0029738792
12404,-0.006085308
13771,-0.0021446715
15513,-0.0006797272
16776,-0.0039665173
17304,0.00079380674
17669,-0.005931854
18066,-0.0048225145
20958,-0.000820342
22713,-0.0038002613
22955,-0.0022539846
23236,0.0011876975
23840,0.0007525743
25017,0.0028797765
25682,0.00084605487
26617,-0.0006965655
27576,-0.0035423147
27711,-0.004898596
27937,-0.0074279453
28024,-0.0036856025
29177,-0.006420273
30642,0.0020076153
30806,0.007767729
30873,-0.0053473893
33048,-0.004027545
34892,0.000766614
35917,-0.0019974443
36012,-0.0029481645
36718,0.001378546
37091,0.00072404183
37112,0.00083653536
39482,0.00061622495
39565,0.0022723754
40595,-0.0027325111
40835,0.00074840337
43311,-0.0009290539
44264,0.0006567887
44301,0.008746088
44657,0.0029331003
45755,0.0013944046
48301,0.00067658396
48669,-0.0059547755
50272,0.0006942125
50543,-0.009552062
50719,-0.0048495936
51322,-0.0044941264
51792,-0.0054259296
52118,0.0008307905
52221,0.0038778228
52532,0.00076601515
53050,-0.0032474021
54037,-0.006673887
54462,-0.005827337
54954,0.00074707577
55560,-0.0049353237
57202,0.0006843959
58354,-0.0015488374
58716,-0.0071712206
58867,-0.0046618055
6331,-0.0075559313
32419,0.0011100476
18052,-0.003321217
38183,0.0030850018
36460,0.0023745378
38,-0.00049030175
379,-0.0003941874
40440,0.00429602
306,-0.0016517821
26466,-0.0013320255
13137,-0.0024733352
6256,-0.002433078
59176,0.0043648616
37965,-0.001151348
29799,0.0028594607
136,-0.0013852376
41802,-0.00047159148
18720,-0.00012548966
43047,-0.00069298176
17789,0.00086381333
28190,0.00083410786
29745,0.00077555
47797,0.0037363046
52611,-0.0010622921
11075,-0.0015925444
13664,-0.0008324734
39037,0.00076164445
29756,-0.001689631
5711,0.0006261659
11148,0.00019243127
19617,-0.00039588613
7721,-0.0007713414
22682,-0.0017767022
52184,-0.000625134
713,-0.0011893581
12069,-0.00205405
16914,-0.0019077375
20828,-0.0016874964
31663,-0.0057184133
26351,0.0005107117
30550,-0.005127262
59962,-0.0005709152
5250,-0.003001289
4199,0.00071184756
12747,-0.003317147
1872,0.0010668742
771,0.0014153239
1001,-0.0028096396
2566,-0.00042557763
3404,-0.002838313
5424,-0.00120349
5468,-0.005843043
5826,-0.0029279809
6297,-0.00038978783
8464,-0.0045974846
12342,-0.0064654495
12382,-0.00450059
13615,-0.0022663097
17479,-0.00029313704
20787,-0.0031692008
20789,-0.0024180668
21566,-0.00031282986
21707,-0.0026654038
39525,-0.0016819439
41517,-0.0015211026
48600,8.71392e-06
50920,-0.0006868872
51133,-0.00060543
52642,-0.0015471908
55047,-0.00042756787
57389,-0.00089681847
57549,0.00033509312
2391,-0.0032647322
43773,-0.0020067557
45876,-0.002647053
48462,-0.0008679568
42198,-0.0011039465
52787,-0.0027968953
10596,-0.0019078678
56537,-0.0007410529
23499,-0.0012874599
53130,-0.0027364786
33868,-0.0038909088
53912,-0.0013418081
1188,-0.0067835893
51589,-0.002098178
55131,0.00025645364
19633,-0.0011576884
32090,-0.0031100544
40602,-0.0025919634
3772,-0.00028289296
4347,0.00015926873
4585,0.0005440926
5760,-0.0019212342
7569,-0.0019604894
8465,-0.00017187651
10991,-0.005153
20319,-0.00021294272
20567,-0.0014913338
20651,-0.0055878977
21966,-0.0016540452
22517,-0.0030041798
24609,0.002909048
25678,-0.0055333036
26785,-0.0051065455
27968,-0.004534259
30337,-0.0060922424
30549,0.00035351748
31259,-0.0017780256
32407,-0.0010562628
34752,-0.0009475569
43324,0.0003385325
43337,-0.00226739
47366,-5.7454687e-05
48932,-0.0017934502
52392,0.0006260774
52515,0.0021503777
52649,-0.0019252491
52763,-0.0016891737
54426,-0.0020429916
55319,-0.0014140601
55487,0.002151426
57015,-0.002414606
58097,-0.0039282213
58361,-0.00096821925
58648,-0.0021343664
59320,-0.003448838
26767,0.005529784
10590,-0.0041058506
36347,-0.0016145348
24604,-0.0020008967
49884,-0.0007093684
34896,-0.00250739
45390,0.0009225295
16370,-0.00072011305
2166,-0.0027460377
41255,-0.00022245292
22123,0.008799631
459,-0.001392554
1357,-0.0034488845
38224,-0.00031004427
15149,0.0017557931
11547,0.007294428
20204,-0.0065597235
2591,0.0006034174
14116,-0.00225402
37450,0.0003612754
51081,-0.0073774043
45672,-0.00090832263
48819,-0.00016258052
54249,-0.000112788286
737,9.283004e-05
1404,-0.0007880605
2505,-0.0038125287
2746,-0.0037508379
4037,-0.0049255076
5867,-3.609946e-05
6206,-0.0064693014
7013,0.0045970795
7061,-0.0069495696
7141,-0.0054283845
7144,0.00014516572
7915,0.001021299
8121,-0.001750953
8808,-0.005344856
9815,0.0011788378
10055,-0.0010874192
10278,3.3509452e-05
10994,-0.002159784
11051,-0.00043003773
11238,-0.007944219
12414,-0.0027580145
16334,-0.0005306513
19187,-6.565312e-05
19801,-0.00033687754
21933,-0.0037554386
22031,-0.0012269537
25442,-0.0016187229
31636,0.00020293193
32043,0.0014319359
33313,-1.3218727e-05
36922,-7.83517e-05
37759,0.0016927891
37858,0.005357862
38208,-0.00073427893
38638,-0.001300111
39140,-0.0010173055
39423,0.0007055332
40513,0.001017028
41415,0.0004813741
41621,-0.0027703862
42777,0.00039000576
43137,0.00044697896
45450,0.00078402506
45992,7.506972e-05
48366,0.0005469755
49905,-0.00089068664
50280,0.0011346373
50323,-0.00039429357
50341,0.00074518844
50621,0.00018432783
50936,0.0010391385
51219,-0.0006547454
51502,0.00054720556
51532,0.00023294194
51840,0.0010687332
52291,0.00084683066
52462,0.0017468347
52885,-0.00033401744
53870,0.0004971544
72,-0.004831023
16584,-0.0020027063
36696,-0.0032654586
16205,0.00063642627
6308,-0.0026382427
37475,0.0017033373
27217,-0.005213886
47743,0.00060349144
16769,-0.0024419106
5130,0.0007371404
42234,-0.0048314887
17799,-0.007020663
57849,-0.0045309584
57040,0.0005981866
9695,-0.0032417546
41744,-0.0040294374
18666,-0.006539024
32728,-0.0052898075
38785,-0.0018362994
55199,-0.0054969112
25264,-0.0066526677
43006,-0.0028749104
44151,0.0014425297
18930,-0.0040040496
38504,0.0008256142
58708,0.00082175666
1755,-0.00012714183
2093,-0.0032919417
6123,0.0011076261
7821,-0.005114741
7921,-0.0053147073
9701,0.001250911
11222,0.0001418558
11232,0.00027797418
13593,0.0023451648
14730,-0.0030805278
16285,-0.01226221
17336,-0.0038867514
18127,-0.0029904018
21776,0.000768851
22750,0.0024408665
23084,-0.0033357828
25900,-0.0006379294
26734,0.003531911
28034,0.0059059937
28775,-0.004664119
30157,-0.004726961
30174,-0.0017846483
31417,-0.0018139421
33849,0.00051890546
37832,-0.00014778925
38284,-0.0029182355
38653,0.0007013078
40509,-0.0005964781
43396,0.0057694544
46042,0.00054891733
47738,-0.004987016
48063,0.003396694
48238,0.00055327313
49222,0.00059811166
50794,-0.004843443
52610,0.00055299466
53688,0.0006443863
53709,0.005516317
53818,-0.0016476135
53873,-0.009553686
55398,-0.009129785
55666,0.0005185981
56061,-0.0034688856
56376,0.0005523376
56776,-0.0047190706
56883,-0.003436211
57159,-0.006496347
57628,0.00055650296
57962,0.0022659176
58358,-0.006015226
58855,-0.0038498375
44531,7.840851e-05
39867,-0.0008814619
52231,-0.00069806306
1823,-0.0011299299
25137,-1.7863233e-05
42350,0.002261289
56217,0.010669755
11364,-0.0010752077
37305,-0.00241138
32738,0.0042115697
13625,0.0033990336
39439,0.00056747394
11559,-0.0011759973
27300,-6.776629e-05
33451,-4.7195237e-05
49277,0.00085004466
41603,0.009181889
38478,0.014503881
589,-0.0014859135
26373,-0.00045083417
29640,-0.0009297873
43378,-0.00062482385
12605,0.00020732405
14819,-0.0024098917
16507,-0.000307919
23807,-0.0019773874
24494,-0.0006041187
54226,0.0006483332
5180,-0.002920074
58597,-0.0012601069
24629,0.0012899158
20863,-0.00538028
55326,-0.0024993042
233,-0.0046162787
15668,-0.003099983
20705,-0.003204157
15734,-0.00042251637
9262,-0.0036155763
4472,-0.003609873
2866,6.0609076e-05
445,-0.0028685923
1117,0.00031143846
1483,-0.0030168104
3165,-0.002113719
6799,-0.002858832
6931,0.00029928843
7600,0.00062935473
10179,-0.001808831
13905,-0.0030708122
14113,-0.0022025923
16053,0.00067921774
21205,-0.0014867219
21241,-0.00070036435
22387,0.00022224383
25910,-0.0008140947
27158,-0.003290418
29120,-0.0059089544
30564,-0.00572212
31566,-0.004633672
39093,-0.0031835954
51852,5.1702373e-06
52788,-0.0017073764
52904,-0.0001228652
54082,-0.0018111239
54362,-0.0009936583
54778,-0.0028420757
55966,-0.002980392
40067,-0.0034440695
42219,-0.0017712885
54555,-0.0020871288
52247,-0.002043785
24960,-0.0007104189
32545,-0.0040330994
49365,0.0018913397
55100,-0.0025998685
36217,-0.0067927013
8447,-0.0022102413
49632,0.00097570615
48519,-0.002041304
435,-0.0013005952
2257,-0.0013361606
59493,-0.0034371647
59993,-0.0019342429
56879,-0.0016516945
24237,-0.0017036623
57839,-0.0013090759
6974,-0.0071393396
57268,0.0028622788
40306,-0.0011421065
31501,-0.0007529496
1557,-0.0017585489
3235,-0.0032602246
3431,0.00022376189
4670,-0.006168745
5761,-0.003265127
7465,-0.0024601198
8413,-0.00067236135
10155,-0.003147367
10201,-0.0027623544
12402,-0.0038373056
17141,0.007643432
21804,0.00043510692
22668,-0.005744211
22946,-0.000549925
24492,0.00058431923
24562,-0.0018964256
25821,-0.006013218
26349,-0.0063218432
27342,-0.0019310652
27407,4.3083914e-05
27803,0.0010225703
33494,0.000553085
34075,-0.0024549696
35245,-0.006294172
40746,-0.0013422961
49180,0.00025368808
49440,-0.0010382454
49621,-0.0028578644
51846,-9.213109e-06
52461,-0.0045697778
54364,-6.8692956e-05
54605,-0.000519658
56513,-0.003177605
56735,-0.0018546968
56956,-0.0014630775
57230,0.0026668874
57266,-0.0046235505
59196,-0.0011161747
59827,-0.00031426176
22811,0.0012803976
5955,-0.0040451917
32812,0.0005871565
27537,0.00019247783
9460,-0.0023581865
36828,-0.00061143143
9546,-0.0032319347
2529,-0.004736084
27183,-0.00020910008
53139,-0.0058244313
31408,-0.00084701646
16899,-0.002679463
21330,0.01098085
10429,0.00037081772
39273,-0.001983128
32532,0.0006836471
32598,-0.0053787245
48562,0.0013113436
28437,0.0058076833
52134,-0.0009925403
35530,-0.00045159785
24459,0.00044278475
13167,-0.00053862436
32307,-0.0009361319
29941,0.0074030464
49971,0.0011098473
55163,0.000588208
19878,-0.00066925725
109,-0.007168492
2141,-0.00014942372
2196,-0.0040259506
2413,-0.004296213
3398,-0.00658597
4048,-0.00082392944
5101,-0.00032244017
5451,-0.0014417539
5516,0.0008512954
5994,0.0035492373
7668,0.0008496349
7834,-2.8534327e-05
8281,-0.00043778634
9243,-0.003961045
9555,-0.0048546153
10100,-0.0051534097
11317,0.00056006154
11647,-0.00035822298
14780,0.0006437353
15769,-0.0019678357
15916,-0.0010208176
17134,0.0011052904
17453,-0.0006756461
18753,-0.008796871
21473,-0.007858813
22405,0.0012784894
22568,0.0016369396
22926,-0.0061419006
23666,-0.004665598
26755,0.0009204014
28271,-0.0020951726
30464,5.0899107e-05
31007,-0.00025309855
33963,-0.00011057826
36692,0.00091079203
37080,-0.00014310656
38469,-0.0039031873
38879,-0.0012814212
39559,0.0007557762
39577,0.00077433
39733,-0.00074543385
44449,-0.0008521434
45261,0.0010257387
45262,-1.8299092e-05
46162,0.0006521591
46950,0.00051323744
50114,-0.00084989844
50633,0.0006149267
51609,-0.00036504306
52918,0.0015321043
53609,0.00067402096
54172,0.0016251137
55735,3.9900187e-05
56731,0.0003040312
57316,-0.0007942985
32878,-0.0049701775
19147,6.381888e-06
58742,-0.0060930843
450,0.0012570671
58517,0.0008189487
13954,0.0008353288
53948,0.0032689837
38182,0.00076032523
14035,-0.0039838958
46159,0.00063908193
56808,0.009895029
7202,-0.0060845907
11486,0.0006479765
54888,0.0086621605
38749,0.00057642674
27701,-0.001786239
54299,0.0019205674
31704,-0.0039995234
50904,0.0012966977
49303,-0.0013927477
56299,0.00083609065
33802,-0.0021538916
57321,0.0005175965
55122,0.0005238671
18757,-0.0026772595
55301,0.00047523947
53264,0.00047524134
57750,-0.0014195363
43848,0.0003847112
26328,0.00045329286
35501,0.00057354476
2028,-0.0012634057
56557,-0.006647482
10659,-0.0033790017
39142,-0.00358504
7254,-0.006034815
886,-0.0025401595
41161,-0.00016844226
