OBJECTID,Temperature,Pct_Canopy_1,Built_Environment_Index,Mean_Elevation,X_Coor,Y_Coor
5402,90,0.076,0.6692729,0.524,300269.9161,4629321.775
41575,88,0.494,0.0402868,0.659,300270.1146,4634484.453
17194,89,0,0.1212983,0.444,300270.1537,4631392.844
57968,89,0,0.3735287,0.484,300270.4068,4636555.522
32699,88,0.111,0.3331191,0.73,300270.4133,4633463.913
11275,89,0,0.4866771,0.524,300270.4685,4630372.304
50561,88,0,0.0959001,0.571,300270.6947,4635534.983
5579,90,0,0.554916,0.524,300270.7887,4629351.765
41850,88,0.076,0,0.659,300270.9879,4634514.443
17400,89,0,0.2491651,0.444,300271.0266,4631422.834
58163,89,0,0.4024301,0.5,300271.2805,4636585.513
32936,88,0.844,0.153787,0.754,300271.2865,4633493.904
1624,86,0.071,0.065685,0.5,300271.2908,4628539.703
11430,88,0,0.4111881,0.516,300271.3413,4630402.295
50799,88,0.041,0.1777874,0.579,300271.5682,4635564.973
5757,90,0.126,0.4940837,0.516,300271.6613,4629381.755
42124,88,0.043,0.2171984,0.659,300271.8613,4634544.433
17606,89,0,0.3805351,0.437,300271.8995,4631452.824
58357,89,0,0.1869833,0.5,300272.1542,4636615.503
33174,87,0.044,0.1988516,0.77,300272.1597,4633523.894
11584,88,0.01,0.1243636,0.524,300272.214,4630432.285
51036,88,0.302,0.13137,0.579,300272.4417,4635594.963
5935,89,0,0.6333107,0.516,300272.5338,4629411.745
42397,89,0.025,0.4379,0.667,300272.7346,4634574.424
17811,89,0,0.478997,0.421,300272.7724,4631482.815
58549,89,0.086,0.0595544,0.516,300273.0278,4636645.493
33413,87,0.531,0.5523869,0.786,300273.0329,4633553.884
11738,88,0.174,0.3700255,0.516,300273.0867,4630462.275
1404,86,0,0.380973,0.508,300273.1269,4628421.636
51271,87,0.15,0.0814494,0.579,300273.3153,4635624.953
6113,89,0.005,0.6067586,0.516,300273.4064,4629441.735
42668,88,0.038,0.4379,0.667,300273.608,4634604.414
18017,89,0,0.5222432,0.413,300273.6453,4631512.805
33653,87,0.046,0.4180321,0.802,300273.9061,4633583.874
11891,88,0.015,0.3428757,0.5,300273.9595,4630492.265
51505,87,0.064,0.1475723,0.579,300274.1888,4635654.943
6290,88,0.147,0.4619116,0.508,300274.279,4629471.726
42938,89,0.092,0.4379,0.675,300274.4814,4634634.404
18223,88,0,0.4675989,0.405,300274.5182,4631542.795
1457,86,0.226,0.2506419,0.508,300274.6039,4628451.186
33894,87,0.065,0.5261327,0.81,300274.7793,4633613.864
12044,88,0.076,0.3166017,0.508,300274.8322,4630522.255
58733,89,0.065,0.1077234,0.516,300274.9454,4636661.13
51738,87,0.076,0.1418796,0.579,300275.0623,4635684.934
6466,88,0.004,0.3985083,0.508,300275.1516,4629501.716
43207,89,0.076,0.5703004,0.675,300275.3548,4634664.394
18423,88,0,0.347421,0.405,300275.3911,4631572.785
1565,86,0.187,0.0446658,0.508,300275.4466,4628510.558
1510,86,0.915,0.0201434,0.508,300275.4763,4628481.176
34136,87,0.671,0.5182356,0.817,300275.6525,4633643.854
12196,88,0.14,0.3078437,0.508,300275.705,4630552.246
51970,87,0,0.1716568,0.563,300275.9359,4635714.924
6641,88,0.01,0.5107135,0.508,300276.0242,4629531.706
43475,88,0.673,0.4997359,0.675,300276.2282,4634694.384
18623,88,0,0,0.397,300276.264,4631602.775
34380,87,0.396,0.4947433,0.817,300276.5258,4633673.845
12349,89,0.029,0.2355902,0.5,300276.5777,4630582.236
52201,87,0.076,0.1449449,0.563,300276.8094,4635744.914
6817,88,0.076,0.5148327,0.5,300276.8968,4629561.696
43742,88,0.91,0.0983563,0.675,300277.1016,4634724.374
18823,88,0,0.0416005,0.405,300277.1369,4631632.766
34625,87,0.027,0.403659,0.833,300277.399,4633703.835
12501,89,0,0.1642125,0.5,300277.4505,4630612.226
52431,87,0.152,0.1760358,0.563,300277.683,4635774.904
6991,88,0.301,0.3490063,0.5,300277.7694,4629591.686
44008,88,0.15,0.5768666,0.659,300277.975,4634754.365
19023,88,0,0.4199461,0.397,300278.0099,4631662.756
34871,87,0.049,0.4463492,0.833,300278.2722,4633733.825
12652,89,0,0.1966171,0.492,300278.3233,4630642.216
52659,87,0.029,0.1979308,0.548,300278.5565,4635804.894
26754,90,0.076,0.4828543,0.405,300278.5749,4632713.285
7166,88,0.02,0.4379,0.5,300278.642,4629621.677
44272,88,0.148,0.4125051,0.667,300278.8484,4634784.355
19224,89,0.174,0.2136952,0.405,300278.8828,4631692.746
35117,87,0.122,0.3676787,0.833,300279.1455,4633763.815
12803,89,0,0.1747221,0.484,300279.196,4630672.206
52887,87,0.042,0.1694673,0.532,300279.4301,4635834.885
26996,89,0,0.8308417,0.405,300279.4479,4632743.276
7341,88,0.091,0.766055,0.484,300279.5146,4629651.667
44535,88,0.058,0.2916571,0.675,300279.7218,4634814.345
19425,89,0.059,0.061306,0.421,300279.7557,4631722.736
35364,87,0.678,0.3399947,0.833,300280.0187,4633793.805
12953,89,0,0.2351523,0.476,300280.0688,4630702.197
53113,87,0.125,0.1558924,0.5,300280.3037,4635864.875
27238,89,0.022,0.7969871,0.421,300280.321,4632773.266
7516,87,0,0.5907585,0.484,300280.3872,4629681.657
44798,88,0.688,0.2420753,0.659,300280.5952,4634844.335
19626,89,0,0,0.421,300280.6287,4631752.726
35614,87,0.076,0.0641006,0.825,300280.892,4633823.796
13103,89,0,0.324046,0.476,300280.9416,4630732.187
53338,87,0.033,0.1453828,0.492,300281.1772,4635894.865
27481,89,0.033,0.6687835,0.421,300281.1941,4632803.256
7690,87,0.032,0.6330982,0.484,300281.2599,4629711.647
45060,87,0.121,0.5324674,0.659,300281.4686,4634874.325
19828,89,0,0.0210192,0.421,300281.5016,4631782.717
35871,87,0.626,0.517958,0.833,300281.7653,4633853.786
13251,89,0,0.4234493,0.468,300281.8144,4630762.177
53562,87,0.025,0.0923969,0.476,300282.0508,4635924.855
27725,89,0.041,0.6702724,0.444,300282.0672,4632833.246
7864,87,0,0.6399752,0.5,300282.1325,4629741.637
45321,87,0.345,0.512103,0.659,300282.342,4634904.316
20031,89,0,0.1572061,0.421,300282.3745,4631812.707
36130,87,0.026,0.4529765,0.833,300282.6385,4633883.776
13399,89,0,0.4379,0.452,300282.6872,4630792.167
53785,87,0.15,0.0906453,0.468,300282.9244,4635954.845
27970,90,0.519,0.632356,0.46,300282.9403,4632863.236
8037,87,0,0.4059333,0.484,300283.0051,4629771.628
45581,87,0.604,0.4969735,0.651,300283.2154,4634934.306
20235,89,0,0.0201434,0.421,300283.2475,4631842.697
36391,87,0.043,0.4678294,0.825,300283.5118,4633913.766
13547,89,0,0.4379,0.468,300283.56,4630822.157
54007,88,0.076,0.0669987,0.468,300283.798,4635984.835
28216,90,0.232,0.441503,0.468,300283.8135,4632893.227
8209,87,0,0.8053795,0.484,300283.8778,4629801.618
45840,87,0,0.5889231,0.643,300284.0889,4634964.296
20439,89,0,0.2084404,0.421,300284.1204,4631872.687
2236,87,0.005,0.429883,0.516,300284.2144,4628794.786
36654,87,0.026,0.432638,0.817,300284.3851,4633943.756
13697,89,0,0.3586401,0.468,300284.4328,4630852.148
54228,88,0.011,0.100717,0.468,300284.6716,4636014.826
28462,90,0.112,0.4533505,0.492,300284.6866,4632923.217
8379,87,0.401,0.1799769,0.484,300284.7504,4629831.608
46098,86,0.11,0.5501776,0.643,300284.9623,4634994.286
20645,89,0,0.3827246,0.444,300284.9934,4631902.677
2334,87,0.262,0.4918381,0.516,300285.0734,4628811.069
36921,87,0.807,0.2915833,0.817,300285.2583,4633973.747
13848,89,0,0.3122227,0.468,300285.3056,4630882.138
54448,88,0.003,0.0757567,0.468,300285.5452,4636044.816
28710,90,0.013,0.5547649,0.516,300285.5597,4632953.207
8546,87,0.274,0.0004379,0.46,300285.6231,4629861.598
46355,86,0.438,0.4878797,0.627,300285.8357,4635024.276
20851,89,0,0.1694673,0.468,300285.8664,4631932.667
2495,88,0.071,0.2687199,0.516,300285.9459,4628841.059
37190,87,0.488,0.4511221,0.81,300286.1316,4634003.737
14013,89,0,0.3161638,0.468,300286.1784,4630912.128
54666,88,0,0.1519513,0.468,300286.4188,4636074.806
28958,90,0.075,0.6778922,0.532,300286.4328,4632983.197
8711,87,0.007,0.2001324,0.452,300286.4957,4629891.588
46610,86,0.076,0.5556022,0.627,300286.7092,4635054.266
21057,89,0,0.2513546,0.452,300286.7393,4631962.658
2675,88,0.002,0.1961792,0.524,300286.8184,4628871.049
37460,87,0.043,0.5289567,0.802,300287.0049,4634033.727
14185,89,0,0.3498821,0.468,300287.0512,4630942.118
54883,88,0.042,0.0959001,0.468,300287.2924,4636104.796
29207,89,0.104,0.6317687,0.556,300287.3059,4633013.187
8875,87,0.069,0.2377797,0.452,300287.3684,4629921.579
46864,86,0.631,0.3220467,0.627,300287.5826,4635084.257
21264,89,0,0,0.429,300287.6123,4631992.648
2854,88,0.069,0.5015227,0.532,300287.6909,4628901.039
37732,87,0.026,0.5834057,0.786,300287.8782,4634063.717
14364,89,0,0.587143,0.46,300287.924,4630972.108
55099,88,0.04,0.0985275,0.468,300288.166,4636134.786
29458,89,0.04,0.4947744,0.571,300288.1791,4633043.178
9039,87,0,0.1602714,0.437,300288.241,4629951.569
47118,86,0.113,0.4134591,0.619,300288.4561,4635114.247
21471,90,0,0,0.413,300288.4853,4632022.638
3033,88,0.076,0.5603728,0.532,300288.5634,4628931.029
38006,87,0.127,0.4414042,0.786,300288.7515,4634093.707
14549,89,0,0.6929076,0.444,300288.7968,4631002.099
55313,88,0.047,0.0363457,0.468,300289.0396,4636164.776
29704,89,0.338,0.8201302,0.579,300289.0522,4633073.168
9202,87,0,0.4041817,0.429,300289.1137,4629981.559
47371,86,0.225,0.476896,0.611,300289.3295,4635144.237
21681,90,0,0.546175,0.405,300289.3583,4632052.628
3214,88,0.004,0.5854051,0.532,300289.4359,4628961.02
38281,87,0.047,0.314197,0.77,300289.6248,4634123.697
14740,89,0,0.4598112,0.476,300289.6697,4631032.089
55525,88,0.313,0.0004379,0.468,300289.9132,4636194.767
29939,89,0.792,0.2615897,0.595,300289.9254,4633103.158
9364,87,0,0.4379,0.429,300289.9864,4630011.549
1405,87,0,0.3034647,0.508,300290.1509,4628431.49
47623,86,0.31,0.2699149,0.603,300290.203,4635174.227
21895,90,0,1.1485517,0.413,300290.2313,4632082.618
3396,88,0.266,0.6131976,0.532,300290.3084,4628991.01
38556,87,0.403,0.359878,0.762,300290.4981,4634153.688
14934,89,0,0.4379,0.484,300290.5425,4631062.079
55736,88,0.119,0.1059718,0.468,300290.7868,4636224.757
30165,89,0.698,0.5856174,0.603,300290.7985,4633133.148
9527,87,0,0.4379,0.444,300290.859,4630041.539
47874,86,0.083,0.3198102,0.603,300291.0765,4635204.217
22112,90,0,1.1698262,0.413,300291.1043,4632112.609
3579,89,0.014,0.5676218,0.532,300291.1809,4629021
38831,87,0.117,0.1121024,0.754,300291.3714,4634183.678
15135,89,0,0.4779697,0.46,300291.4153,4631092.069
55946,88,0.192,0.2272701,0.468,300291.6605,4636254.747
30392,88,0,0.6336359,0.611,300291.6717,4633163.138
9689,87,0,0.4379,0.452,300291.7317,4630071.53
48124,86,0.383,0.3594754,0.595,300291.9499,4635234.207
22332,90,0,1.1698262,0.413,300291.9772,4632142.599
3762,89,0.017,0.542804,0.532,300292.0534,4629050.99
39106,88,0.232,0.0621818,0.754,300292.2447,4634213.668
15342,89,0,0.461981,0.437,300292.2882,4631122.059
56155,88,0.504,0.0389731,0.468,300292.5341,4636284.737
30619,88,0.288,0.593077,0.611,300292.5448,4633193.129
9851,87,0.008,0.3211876,0.476,300292.6044,4630101.52
1566,86,0.003,0,0.516,300292.6224,4628499.864
48373,87,0.265,0.2892582,0.595,300292.8234,4635264.198
22557,90,0,1.1698262,0.405,300292.8502,4632172.589
3945,89,0.128,0.673723,0.532,300292.9259,4629080.98
39381,88,0.044,0.0232087,0.738,300293.118,4634243.658
15551,89,0,0.4379,0.437,300293.161,4631152.05
30847,87,0.135,0.6432844,0.627,300293.418,4633223.119
10012,87,0.07,0.1000383,0.5,300293.4771,4630131.51
1458,86,0.087,0.1891728,0.516,300293.6688,4628453.34
48621,87,0.285,0.3815866,0.571,300293.6969,4635294.188
22784,90,0,0.8999157,0.405,300293.7233,4632202.579
4129,90,0.047,0.4930693,0.532,300293.7985,4629110.971
39655,88,0,0.0017516,0.738,300293.9914,4634273.648
15759,89,0,0.5375931,0.437,300294.0339,4631182.04
56568,88,0.026,0.4370242,0.468,300294.2814,4636344.718
31076,87,0.799,0.3864598,0.635,300294.2911,4633253.109
10172,88,0.023,0.527658,0.516,300294.3498,4630161.5
48868,87,0.657,0.2348622,0.571,300294.5704,4635324.178
23012,90,0,0.4379,0.405,300294.5963,4632232.569
4312,90,0.836,0.114453,0.532,300294.671,4629140.961
39928,88,0,0.0061306,0.722,300294.8647,4634303.639
15964,89,0,0.4894722,0.421,300294.9067,4631212.03
56772,88,0,0.4379,0.468,300295.155,4636374.708
31306,87,0.481,0.6770394,0.651,300295.1643,4633283.099
10332,88,0.088,0.5156004,0.516,300295.2225,4630191.49
49113,87,0.347,0.5155294,0.571,300295.4438,4635354.168
23241,90,0,0.4191663,0.405,300295.4693,4632262.56
4495,91,0.068,0.394615,0.532,300295.5436,4629170.951
1511,86,0.243,0.0455416,0.516,300295.6741,4628478.5
40201,88,0.151,0.3409281,0.706,300295.738,4634333.629
16169,89,0,0.548371,0.421,300295.7796,4631242.02
56975,88,0,0.499961,0.468,300296.0287,4636404.698
31537,87,0,0.5613782,0.667,300296.0375,4633313.089
10491,89,0,0.6906564,0.516,300296.0952,4630221.481
49357,88,0.103,0.4928,0.571,300296.3173,4635384.158
4677,91,0.074,0.3555941,0.532,300296.4161,4629200.941
40474,88,0.376,0.3695818,0.706,300296.6113,4634363.619
16374,89,0,0.5207283,0.421,300296.6524,4631272.01
57176,88,0,0.7662909,0.476,300296.9023,4636434.688
31767,87,0.047,0.5980773,0.683,300296.9107,4633343.079
10650,89,0,0.5482318,0.516,300296.9679,4630251.471
49600,88,0.076,0.6884442,0.563,300297.1908,4635414.149
4859,91,0.003,0.4946262,0.532,300297.2886,4629230.931
40748,88,0.941,0.1869833,0.698,300297.4847,4634393.609
16579,89,0,0.4379,0.421,300297.5253,4631302.001
57376,88,0.211,0.6418983,0.484,300297.776,4636464.678
31999,87,0,0.4663354,0.69,300297.7839,4633373.07
10807,89,0,0.4379,0.516,300297.8406,4630281.461
49842,88,0.006,0.4273904,0.556,300298.0643,4635444.139
5041,91,0.002,0.5648523,0.532,300298.1612,4629260.922
41024,88,0.904,0.072918,0.69,300298.358,4634423.599
16784,89,0,0.3673981,0.421,300298.3982,4631331.991
57575,88,0.3,0.1593956,0.5,300298.6496,4636494.668
32231,88,0.111,0.3685809,0.706,300298.657,4633403.06
10964,89,0,0.6197762,0.532,300298.7133,4630311.451
50083,88,0.046,0.3779077,0.548,300298.9378,4635474.129
5223,90,0.074,0.628328,0.532,300299.0338,4629290.912
41300,88,0.58,0.5654904,0.69,300299.2314,4634453.589
16990,89,0,0.457799,0.421,300299.271,4631361.981
57773,88,0.017,0.232087,0.508,300299.5233,4636524.659
32465,88,0.062,0.5022648,0.722,300299.5302,4633433.05
11120,89,0,0.504901,0.532,300299.586,4630341.441
50323,88,0.217,0.3306145,0.563,300299.8114,4635504.119
5403,90,0,0.5317144,0.532,300299.9063,4629320.902
41576,88,0.925,0.201434,0.675,300300.1047,4634483.58
17195,89,0,0.5017316,0.421,300300.1439,4631391.971
57969,89,0.011,0.1410038,0.492,300300.397,4636554.649
32700,88,0.026,0.3956557,0.746,300300.4034,4633463.04
11276,88,0.076,0.4379,0.532,300300.4587,4630371.432
50562,88,0.194,0.1799769,0.563,300300.6849,4635534.109
5580,90,0,0.5384381,0.516,300300.7789,4629350.892
41851,88,0.019,0,0.683,300300.9781,4634513.57
17401,89,0,0.4828021,0.413,300301.0168,4631421.961
58164,89,0.018,0.3034647,0.484,300301.2706,4636584.639
32937,87,0.224,0.4219407,0.762,300301.2766,4633493.03
11431,88,0.15,0.4050575,0.516,300301.3315,4630401.422
50800,88,0.56,0.1462586,0.571,300301.5584,4635564.099
5758,89,0.1,0.5306749,0.524,300301.6515,4629380.882
42125,88,0.029,0.1212983,0.675,300301.8515,4634543.56
17607,89,0,0.4379,0.413,300301.8897,4631451.951
58358,89,0,0.4282662,0.492,300302.1443,4636614.629
33175,87,0.419,0.5227464,0.778,300302.1498,4633523.021
11585,88,0,0.1204225,0.508,300302.2042,4630431.412
51037,88,0.517,0.048169,0.571,300302.4319,4635594.09
5936,89,0.052,0.5088657,0.516,300302.524,4629410.873
42398,89,0,0.699763,0.675,300302.7248,4634573.55
17812,89,0,0.4379,0.405,300302.7626,4631481.942
58550,89,0,0.258361,0.5,300303.018,4636644.619
33414,87,0.018,0.4736821,0.786,300303.0231,4633553.011
11739,88,0.074,0.162023,0.508,300303.0769,4630461.402
51272,88,0.076,0.0840768,0.579,300303.3054,4635624.08
6114,88,0.056,0.4379,0.516,300303.3966,4629440.863
42669,88,0.012,0.8531978,0.675,300303.5982,4634603.54
18018,89,0,0.4379,0.405,300303.6355,4631511.932
33654,87,0.338,0.6841387,0.802,300303.8963,4633583.001
11892,88,0.054,0.1204225,0.508,300303.9497,4630491.392
51506,88,0.012,0.1015928,0.579,300304.179,4635654.07
6291,88,0.001,0.4379,0.516,300304.2692,4629470.853
58734,89,0,0.0459795,0.5,300304.4078,4636660.653
42939,89,0.332,0.53178,0.69,300304.4716,4634633.531
18224,88,0,0.4379,0.405,300304.5084,4631541.922
33895,88,0.512,0.6715374,0.81,300304.7695,4633612.991
12045,88,0.003,0.1252394,0.516,300304.8224,4630521.383
51739,88,0.076,0.1628988,0.579,300305.0525,4635684.06
6467,88,0,0.8741432,0.5,300305.1418,4629500.843
43208,89,0.007,0.4345118,0.69,300305.345,4634663.521
18424,88,0,0.3349935,0.405,300305.3813,4631571.912
34137,88,0.727,0.3369301,0.817,300305.6427,4633642.981
12197,88,0,0.2119436,0.516,300305.6952,4630551.373
51971,88,0.039,0.144507,0.579,300305.9261,4635714.05
6642,88,0.008,1.0136718,0.5,300306.0144,4629530.833
43476,89,0.001,0.4422665,0.69,300306.2183,4634693.511
18624,88,0,0.2868245,0.405,300306.2542,4631601.902
34381,88,0.031,0.3905343,0.817,300306.516,4633672.971
12350,89,0,0.3857899,0.516,300306.5679,4630581.363
52202,88,0,0.1085992,0.579,300306.7996,4635744.04
6818,87,0,0.6350652,0.5,300306.887,4629560.824
43743,88,0.688,0.2657768,0.69,300307.0917,4634723.501
18824,88,0,0,0.413,300307.1271,4631631.893
34626,87,0.084,0.4394078,0.81,300307.3892,4633702.962
12502,89,0,0.4330831,0.516,300307.4407,4630611.353
52432,88,0.01,0.0893316,0.579,300307.6732,4635774.031
26515,89,0.191,0.5286822,0.397,300307.692,4632682.422
6992,88,0.064,0.4361484,0.5,300307.7596,4629590.814
44009,88,0.028,0.5074641,0.69,300307.9651,4634753.491
19024,88,0,0.1103508,0.397,300308.0001,4631661.883
34872,87,0.111,0.3409313,0.81,300308.2624,4633732.952
12653,89,0,0.4379,0.516,300308.3135,4630641.343
52660,88,0.175,0.1611472,0.563,300308.5467,4635804.021
26755,89,0.135,0.5271823,0.405,300308.565,4632712.412
7167,87,0.002,0.4379,0.5,300308.6322,4629620.804
44273,88,0.009,0.5457396,0.69,300308.8385,4634783.481
19225,88,0.353,0.0538617,0.405,300308.873,4631691.873
35118,87,0.426,0.5212803,0.817,300309.1357,4633762.942
12804,89,0,0.4379,0.5,300309.1862,4630671.334
52888,88,0.076,0.0893316,0.548,300309.4203,4635834.011
26997,89,0.017,0.7920587,0.421,300309.4381,4632742.403
7342,87,0.218,0.7698278,0.484,300309.5048,4629650.794
44536,87,0.018,0.2612144,0.69,300309.7119,4634813.472
19426,89,0.22,0.0691882,0.421,300309.7459,4631721.863
35365,87,0.932,0.1090012,0.817,300310.0089,4633792.932
12954,89,0,0.4379,0.5,300310.059,4630701.324
53114,88,0,0.1519513,0.516,300310.2938,4635864.001
27239,89,0.002,0.5223022,0.429,300310.3112,4632772.393
7517,87,0,0.8925104,0.484,300310.3774,4629680.784
44799,87,0.702,0.2253324,0.69,300310.5854,4634843.462
19627,89,0,0,0.421,300310.6189,4631751.853
35615,87,0.848,0.3961468,0.817,300310.8822,4633822.922
13104,89,0.005,0.4181945,0.476,300310.9318,4630731.314
53339,88,0.062,0.0994033,0.5,300311.1674,4635893.991
27482,90,0.012,0.7142257,0.444,300311.1843,4632802.383
7691,87,0.076,0.5832455,0.492,300311.2501,4629710.775
45061,87,0.59,0.5843024,0.683,300311.4588,4634873.452
19829,89,0,0.1720947,0.421,300311.4918,4631781.844
35872,87,0.037,0.4766412,0.817,300311.7554,4633852.913
13252,89,0.04,0.3529474,0.468,300311.8046,4630761.304
53563,88,0.019,0.0740051,0.484,300312.041,4635923.981
27726,90,0.064,0.5163985,0.46,300312.0574,4632832.373
7865,87,0.003,0.8907221,0.484,300312.1227,4629740.765
45322,87,0.909,0.5736038,0.683,300312.3322,4634903.442
20032,89,0,0.4379,0.421,300312.3647,4631811.834
36131,87,0.016,0.3932303,0.817,300312.6287,4633882.903
13400,89,0.001,0.6060121,0.444,300312.6774,4630791.294
53786,88,0.076,0.0858284,0.476,300312.9146,4635953.972
27971,90,0.069,0.3532834,0.492,300312.9305,4632862.363
8038,87,0.003,0.3278169,0.484,300312.9953,4629770.755
45582,87,0.041,0.5014147,0.675,300313.2056,4634933.432
20236,89,0,0.0998412,0.413,300313.2377,4631841.824
36392,87,0.026,0.4871362,0.817,300313.502,4633912.893
2237,88,0,0.4061697,0.516,300313.5137,4628794.262
13548,89,0,0.8056942,0.452,300313.5502,4630821.285
54008,88,0,0.1212983,0.468,300313.7882,4635983.962
28217,90,0.015,0.2228343,0.508,300313.8036,4632892.354
8210,87,0.073,0.5306477,0.476,300313.868,4629800.745
45841,87,0.076,0.5255569,0.667,300314.079,4634963.422
20440,89,0,0,0.413,300314.1106,4631871.814
36655,87,0.503,0.6065524,0.81,300314.3752,4633942.883
13698,89,0,0.525828,0.452,300314.423,4630851.275
54229,88,0,0.08758,0.468,300314.6617,4636013.952
28463,90,0.367,0.1598713,0.516,300314.6768,4632922.344
8380,87,0.754,0.1545787,0.46,300314.7406,4629830.735
46099,86,0.056,0.6698716,0.667,300314.9525,4634993.413
20646,89,0,0.2351523,0.437,300314.9836,4631901.804
2335,88,0.108,0.5172461,0.516,300315.0636,4628810.196
36922,87,0.95,0.2459567,0.802,300315.2485,4633972.873
13849,89,0,0.4379,0.444,300315.2958,4630881.265
54449,88,0.004,0.0490448,0.468,300315.5353,4636043.942
28711,90,0.729,0.550092,0.548,300315.5499,4632952.334
8547,86,0.65,0.0564891,0.452,300315.6133,4629860.726
46356,86,0,0.4276797,0.659,300315.8259,4635023.403
20852,89,0,0.4326452,0.452,300315.8566,4631931.795
2496,88,0.001,0.4193771,0.524,300315.9361,4628840.186
37191,87,0.211,0.5409353,0.802,300316.1218,4634002.863
14014,89,0.001,0.4379,0.444,300316.1686,4630911.255
54667,88,0,0.078822,0.468,300316.4089,4636073.932
28959,89,0.477,0.1989998,0.563,300316.423,4632982.324
8712,86,0.039,0.4379,0.421,300316.4859,4629890.716
46611,86,0.076,0.4561729,0.651,300316.6993,4635053.393
21058,89,0,0.3490063,0.46,300316.7295,4631961.785
2676,88,0.07,0.4260767,0.516,300316.8086,4628870.176
37461,87,0.189,0.5835716,0.794,300316.9951,4634032.854
14186,89,0,0.4982886,0.444,300317.0414,4630941.245
54884,88,0,0.0783841,0.468,300317.2825,4636103.923
29208,89,0.001,0.6257593,0.571,300317.2961,4633012.314
8876,86,0,0.4379,0.413,300317.3586,4629920.706
46865,86,0.642,0.2171383,0.651,300317.5728,4635083.383
21265,89,0.076,0.0486069,0.437,300317.6025,4631991.775
2855,88,0.002,0.5404379,0.524,300317.6811,4628900.167
37733,87,0.4,0.4989022,0.786,300317.8684,4634062.844
14365,89,0,0.6095442,0.437,300317.9142,4630971.236
55100,88,0.036,0.1033444,0.468,300318.1561,4636133.913
29459,89,0,0.5717619,0.587,300318.1693,4633042.304
9040,87,0,0.1493239,0.421,300318.2312,4629950.696
47119,86,0.076,0.5150554,0.643,300318.4462,4635113.373
21472,90,0,0,0.437,300318.4755,4632021.765
3034,88,0.071,0.7675183,0.532,300318.5536,4628930.157
38007,87,0.188,0.6421813,0.77,300318.7417,4634092.834
14550,89,0,0.7547691,0.437,300318.787,4631001.226
55314,88,0.024,0.1147298,0.468,300319.0298,4636163.903
29705,89,0.046,0.8927504,0.595,300319.0424,4633072.295
9203,87,0,0.1961792,0.421,300319.1039,4629980.686
47372,86,0.622,0.3147475,0.635,300319.3197,4635143.363
21682,90,0.013,0.2459121,0.429,300319.3485,4632051.755
3215,88,0,0.6586676,0.532,300319.4261,4628960.147
38282,87,0.071,0.4050429,0.762,300319.615,4634122.824
14741,89,0,0.5252172,0.437,300319.6598,4631031.216
55526,88,0.045,0.1243636,0.468,300319.9034,4636193.893
29940,89,0.019,0.3628752,0.611,300319.9155,4633102.285
9365,87,0,0.4370242,0.437,300319.9766,4630010.677
47624,86,0.075,0.304714,0.635,300320.1932,4635173.354
21896,90,0,1.0339663,0.413,300320.2214,4632081.745
3397,89,0.017,0.5388582,0.532,300320.2986,4628990.137
38557,87,0.05,0.0197055,0.754,300320.4883,4634152.814
14935,89,0,0.4678501,0.437,300320.5327,4631061.206
55737,88,0.309,0.232087,0.468,300320.777,4636223.883
30166,89,0.015,0.5455494,0.611,300320.7887,4633132.275
9528,87,0,0.4379,0.444,300320.8492,4630040.667
47875,86,0.025,0.3178111,0.627,300321.0666,4635203.344
22113,90,0,1.138133,0.413,300321.0944,4632111.736
3580,89,0.076,0.6368829,0.532,300321.1711,4629020.128
38832,88,0.025,0.0166402,0.738,300321.3616,4634182.804
15136,89,0,0.8969021,0.437,300321.4055,4631091.196
55947,88,0.277,0.0424763,0.468,300321.6506,4636253.873
30393,88,0.041,0.6554169,0.619,300321.6618,4633162.265
9690,87,0.039,0.4379,0.444,300321.7219,4630070.657
48125,86,0.615,0.3587286,0.627,300321.9401,4635233.334
22333,90,0,0.8795357,0.413,300321.9674,4632141.726
3763,89,0,0.9218758,0.532,300322.0436,4629050.118
39107,88,0.012,0.1125403,0.746,300322.2349,4634212.795
15343,89,0,0.6087521,0.437,300322.2784,4631121.187
56156,88,0.013,0,0.46,300322.5243,4636283.864
30620,88,0.459,0.2093162,0.635,300322.535,4633192.255
9852,87,0.002,0.4379,0.46,300322.5946,4630100.647
48374,86,0.919,0.1322689,0.611,300322.8136,4635263.324
22558,90,0,1.1091436,0.405,300322.8404,4632171.716
3946,89,0.035,0.5918219,0.532,300322.9161,4629080.108
39382,88,0,0.1637746,0.746,300323.1082,4634242.785
15552,89,0,0.7134331,0.421,300323.1512,4631151.177
30848,87,0.962,0.144507,0.643,300323.4082,4633222.246
10013,87,0.008,0.3849141,0.484,300323.4673,4630130.637
48622,87,0.009,0.4595099,0.611,300323.6871,4635293.314
22785,90,0,0.8034436,0.405,300323.7134,4632201.706
4130,90,0.013,0.4251293,0.532,300323.7887,4629110.098
39656,88,0,0,0.746,300323.9815,4634272.775
15760,89,0,0.6464616,0.421,300324.024,4631181.167
56569,88,0.47,0.3468168,0.46,300324.2715,4636343.844
31077,87,0.661,0.1541408,0.659,300324.2813,4633252.236
10173,87,0.018,0.3483739,0.5,300324.34,4630160.628
48869,87,0.016,0.293486,0.611,300324.5605,4635323.305
4313,90,0.005,0.6160076,0.532,300324.6612,4629140.088
39929,88,0.021,0,0.73,300324.8549,4634302.765
